NlmUniqueID	PMID
101256570	28
101256586	39
101256588	169
101256629	373
101256653	38
101256683	1
101256850	217
101257109	184
101257110	56
101257381	114
101257471	34
101257528	83
101257888	1
101257917	1
101258058	14
101258060	77
101258149	37
101258255	17
101258257	207
101258411	77
101258412	39
101258583	1
101259013	292
101259752	164
101259775	310
101260114	3
101260152	51
101260506	14
101260777	165
101260913	103
101260955	196
101261221	56
101261851	4
101261873	1
101261875	9
101261892	73
101261935	93
101261938	87
101262174	11
101262187	61
101262256	51
101262417	31
101262545	139
101262549	207
101262565	31
101262635	2
101262648	79
101262774	301
101262796	158
101263026	116
101263153	66
101263166	8
101263235	31
101263242	1
101263253	981
101263411	157
101263418	380
101263847	388
101264123	239
101264149	392
101264239	691
101264260	63
101264333	126
101264408	123
101264817	28
101264860	280
101264920	70
101264945	57
101265088	16
101265109	135
101265111	201
101265112	525
101265113	297
101265114	5
101265188	426
101265265	52
101265293	170
101265649	370
101265750	55
101265807	1
101265833	146
101266081	72
101266131	225
101266132	208
101266600	78
101266602	427
101266603	59
101266881	41
101266892	50
101266965	216
101267281	101
101268948	60
101269039	98
101269078	2
101269101	15
101269155	194
101269157	235
101269158	142
101269160	23
101269163	21
101269322	37
101269399	10
101269489	77
101269653	40
101269720	46
101270373	189
101270453	3
101270595	78
101270611	79
101270744	11
101270873	43
101270895	128
101271023	105
101271025	242
101271248	133
101271249	146
101271519	18
101271522	12
101271531	56
101271570	289
101271576	2
101272517	151
101272522	47
101272575	2
101272671	36
101272804	43
101272825	60
101273115	4
101273210	1
101273479	77
101273480	147
101273481	242
101273663	63
101273722	1
101273794	11
101273919	118
101273938	74
101273946	51
101273949	50
101273955	231
101274068	206
101274186	4
101274231	265
101274235	221
101274347	180
101274889	97
101274897	46
101275111	42
101275679	37
101275885	56
101276038	12
101276222	52
101276430	249
101276559	60
101276796	30
101277157	113
101277751	1600
101277845	2
101278111	110
101278116	75
101278120	141
101278124	36
101278187	29
101278196	118
101278197	2
101278199	102
101278293	50
101278296	136
101278333	14
101278599	168
101279009	36
101279148	44
101279357	3219
101279470	1
101279473	1
101279493	6
101279750	114
101279887	1
101280107	37
101280108	15
101280339	145
101280380	43
101280721	34
101280868	39
101281595	40
101281800	151
101282001	237
101282564	114
101282742	33
101282906	347
101282932	32
101283175	61
101283273	241
101283276	3
101284307	143
101284598	55
101284695	44
101284836	29
101284893	7
101284897	11
101285075	52
101285081	14966
101285195	158
101285290	6
101285347	25
101285656	15
101286282	3
101286285	3
101286572	24
101286573	62
101286574	12
101286577	110
101286676	57
101286760	615
101286829	18
101286955	58
101287723	114
101288273	1
101288638	29
101288795	116
101289255	8
101289797	5
101290381	165
101290394	1
101291022	2
101291100	13
101291247	107
101291249	491
101291431	131
101291488	743
101291585	76
101291922	58
101292458	4
101292775	360
101292826	1
101292902	141
101292936	81
101293181	304
101293382	453
101293564	2
101293825	69
101293923	10
101294224	55
101294546	5
101294643	552
101295064	380
101295070	848
101295103	170
101295599	10
101295615	10
101295755	112
101295847	97
101296904	1
101297352	10
101297401	635
101297402	39
101297705	1
101297974	97
101298201	74
101298363	57
101298608	47
101298744	280
101299193	4
101299321	12
101299338	3
101299402	92
101299403	26
101299515	21
101299709	162
101299723	52
101299725	36
101299742	135
101299949	146
101299965	38
101300021	9
101300022	109
101300023	92
101300157	116
101300213	325
101300215	44
101300401	299
101300405	265
101300786	117
101301086	301
101301198	18
101302041	40
101302316	204
101302699	75
101302940	1
101302943	64
101303164	188
101303204	285
101303205	35
101303270	225
101303672	235
101303907	1
101303911	85
101303912	3
101303952	207
101304007	163
101304009	186
101304010	164
101304025	1
101304333	123
101304377	2
101304394	69
101304551	266
101304602	70
101304616	172
101304799	1
101305112	3
101305205	197
101305410	256
101305775	34
101306166	331
101306630	113
101306633	141
101306636	9
101306640	33
101306759	288
101306858	30
101306907	105
101307045	1
101307052	14
101307063	4
101307187	118
101307557	275
101308227	140
101308228	87
101308230	263
101308232	13
101308338	79
101308347	109
101308349	3
101308384	1
101308490	99
101308636	85
101308769	83
101308899	140
101308970	17
101309314	77
101309435	2
101309453	13
101309942	42
101310097	5
101310251	1
101310326	1
101311052	72
101311055	1
101311472	161
101312038	4
101312174	1
101312255	2
101312516	1
101312520	111
101312535	90
101312593	1
101312644	217
101312656	6
101312803	14
101312976	15
101313247	25
101313252	1006
101313350	687
101313582	54
101313587	4
101313589	1766
101313787	55
101313788	2
101313850	43
101313855	125
101313864	87
101313929	1
101314177	134
101314183	43
101314316	5
101314392	1
101314425	1
101314435	1
101314440	1
101314441	10
101315005	209
101315490	56
101315563	45
101315570	107
101315820	274
101316107	65
101316317	60
101316335	270
101316343	13
101316351	513
101316452	159
101316472	41
101316474	21
101316917	67
101316936	6
101316957	343
101316961	6
101316967	50
101317016	156
101317150	163
101317183	44
101317299	47
101317301	11
101317302	2
101317307	2
101317308	1
101317402	2
101317801	35
101317803	74
101317942	51
101318567	258
101318676	296
101318927	54
101318988	145
101319161	29
101319170	7
101319176	38
101319534	113
101319536	563
101319538	695
101319628	254
101319630	60
101319632	174
101320027	207
101320224	42
101320232	127
101321326	35
101321511	18
101321512	386
101321614	20
101321928	33
101322266	1
101322406	550
101322630	1
101392167	55
101392205	127
101392207	13
101392236	127
101392498	1
101392499	39
101392712	179
101461828	130
101461858	215
101461869	1
101462250	240
101462251	2
101462262	13
101462768	359
101462774	456
101463024	6
101463048	5
101463759	165
101463825	141
101463836	50
101463871	50
101464191	43
101464309	55
101464443	38
101464963	43
101465137	3
101465334	107
101465345	75
101465400	155
101465514	211
101465592	69
101465604	260
101465655	88
101465662	111
101465726	214
101465745	42
101466454	7
101466614	71
101466659	92
101466660	97
101466663	65
101466855	37
101467004	536
101467007	4
101467054	127
101467187	36
101467196	19
101467888	1056
101467943	3
101467972	10
101467978	317
101467995	44
101467997	131
101468093	165
101468102	418
101468121	5
101468335	109
101468532	27
101468585	202
101468590	41
101468718	50
101468753	48
101468876	99
101468937	171
101468977	8
101469037	22
101469340	181
101469429	94
101469435	66
101469464	7
101469471	71
101469670	21
101469694	167
101469696	2
101469707	8
101469708	23
101469718	2
101469721	1
101469722	7
101469725	42
101470745	12
101470760	17
101470897	26
101470926	9
101471056	1
101471186	90
101471188	31
101471195	33
101471222	1
101471230	1
101471232	4
101471467	41
101471610	84
101471619	39
101471801	3
101472149	1
101472191	81
101472305	12
101472371	63
101472619	338
101472620	53
101472832	88
101473195	1
101473200	1
101473218	16
101473235	45
101473244	7
101473265	273
101473502	47
101473512	50
101473576	39
101473598	153
101474010	57
101474067	310
101474167	15
101474263	44
101474356	22
101474365	105
101474730	1
101474819	87
101474849	128
101474930	241
101475011	50
101475056	217
101475057	38
101475162	4
101475169	15
101475200	50
101475259	370
101475529	3
101475557	87
101475575	11
101475745	290
101475748	256
101475751	1
101475844	136
101475846	51
101475857	1
101475958	6
101475967	254
101476240	15
101476300	4
101476450	141
101476453	6
101476585	33
101477008	2
101477246	210
101477399	149
101477511	62
101477604	110
101477617	223
101477642	24
101477873	3
101477914	640
101477935	586
101477940	111
101477943	113
101477946	125
101477950	134
101477952	457
101477954	778
101477956	162
101477957	122
101477958	244
101478346	103
101478378	15
101478447	11
101478473	22
101478481	1954
101478566	166
101478641	27
101478893	110
101479271	79
101479393	1
101479409	119
101479418	53
101479511	17
101479519	12
101479544	45
101479577	59
101479627	260
101479826	1274
101479829	87
101479877	4
101479935	147
101479941	180
101480168	7
101480209	1
101480228	4
101480232	3
101480242	71
101480341	1
101480565	54
101481027	178
101481266	109
101481283	101
101481371	34
101481492	1
101481512	1
101481554	1
101482213	8
101482903	74
101483150	96
101483324	52
101483332	182
101483449	248
101483831	41
101483832	56
101483964	30
101484080	39
101484100	174
101484109	28
101484711	97
101484755	204
101484775	2
101485040	170
101485158	129
101485240	23
101485241	24
101485942	105
101486294	3
101486408	13
101486570	7
101487266	3
101487328	41
101487380	138
101487384	239
101487941	51
101488505	104
101488689	40
101488795	39
101488958	185
101489047	2
101489148	127
101489566	453
101490061	32
101490359	147
101490689	192
101490763	19
101490775	112
101490944	87
101491057	1
101491191	78
101491209	51
101491238	4
101491319	243
101491368	8
101491631	10
101491976	4
101492077	1
101492213	59
101492319	1
101492420	142
101492426	1
101492429	2
101492446	5
101492490	1
101492570	8
101492571	1
101492583	1
101492611	26
101492637	3
101492806	1
101492808	7
101492916	35
101493030	682
101493124	3
101493698	8
101493748	1
101493803	54
101493809	56
101493912	8
101493921	38
101494163	1
101494210	69
101494830	382
101494925	25
101495343	224
101495366	16
101495376	379
101495384	260
101495459	48
101495625	23
101495626	64
101496537	915
101496545	48
101496665	115
101496684	20
101496866	128
101497281	55
101497462	93
101497477	38
101497587	48
101497643	63
101497933	133
101498096	7
101498115	7
101498165	88
101498171	60
101498346	86
101498573	105
101498751	1
101499145	354
101499207	104
101499225	301
101499342	87
101499358	26
101499453	143
101499602	131
101499631	99
101499734	273
101500072	167
101500075	196
101500077	149
101500078	199
101500079	184
101500080	166
101500081	160
101500082	153
101500303	17
101500601	138
101500911	38
101500934	67
101501666	444
101501730	2
101502355	1
101502440	12
101502451	101
101502754	62
101502773	138
101502902	58
101502957	130
101503071	29
101503136	62
101503361	24
101503669	90
101503807	5
101504271	10
101504326	88
101504351	55
101504416	83
101504872	308
101504991	5262
101505086	321
101505087	61
101505288	27
101505405	3
101506276	53
101506587	31
101506589	94
101506753	193
101506757	34
101506764	71
101506777	61
101507115	35
101507284	130
101507616	36
101507745	4
101508311	124
101508537	3
101508562	3
101508588	4
101508600	65
101508602	13
101508612	2
101508613	22
101508617	610
101508778	64
101508790	2
101508793	199
101509177	2
101509608	3
101509707	180
101509722	2513
101509784	27
101510163	5
101510649	40
101510759	192
101510808	167
101510823	57
101510872	2
101510947	2
101511021	2
101511023	1
101511024	5
101511025	1
101511026	2
101511027	2
101511065	33
101511150	16
101511162	140
101511283	11
101511318	1
101511381	1
101511413	2
101511471	2
101511479	1
101511495	7
101511523	7
101511643	181
101511917	3
101512033	2
101512086	4
101512096	1
101512102	1
101512106	2
101512111	8
101512113	2
101512251	1
101512440	4
101512448	2
101512456	10
101512484	101
101512557	9
101512684	462
101512691	223
101512700	308
101512704	8
101512750	1
101512824	1
101512910	55
101513031	103
101513032	2
101513063	1
101513127	61
101513131	1
101513378	21
101513432	1
101513487	3
101513488	2
101513493	5
101513496	19
101513563	1
101513680	104
101513682	1
101513778	4
101513785	10
101513792	4
101513897	12
101513977	6
101513992	2
101514024	2
101514040	2
101514073	3
101514079	1
101514107	77
101514149	2
101514163	1
101514185	135
101514227	3
101514243	2
101514322	178
101514509	5
101514563	256
101514834	54
101514953	1
101515128	51
101515352	16
101515450	1
101515487	723
101515574	7
101515585	322
101515596	3
101515653	107
101515813	1
101515895	6
101515919	81
101515943	45
101515944	1
101516033	2
101516125	59
101516189	3
101516361	677
101516376	144
101516473	1
101516542	64
101516543	1
101516546	7
101516555	53
101516571	65
101516718	82
101516968	50
101516977	168
101517071	108
101517077	28
101517078	24
101517079	514
101517095	147
101517159	4
101517297	199
101517307	31
101517318	13
101517322	97
101517384	3
101517554	4
101517601	119
101517685	52
101517692	129
101517693	52
101517697	110
101517708	65
101517818	1
101517820	349
101517861	3
101517926	705
101517955	1
101517966	173
101517977	36
101518076	75
101518079	1
101518086	375
101518139	5
101518151	37
101518164	19
101518169	32
101518173	111
101518236	8
101518322	18
101518348	69
101518366	8
101518378	85
101518381	6
101518382	60
101518404	35
101518405	114
101518415	168
101518419	188
101518422	176
101518439	10
101518638	3
101518750	39
101518784	1
101518802	20
101518829	27
101518856	70
101519097	34
101519099	49
101519104	9
101519117	18
101519118	4
101519204	8
101519231	787
101519422	35
101519424	117
101519430	68
101519443	5
101519456	93
101519472	113
101519570	7
101519720	108
101519733	527
101519891	31
101519906	5
101519915	101
101519967	9
101520026	4
101520272	3
101520283	3
101520326	7
101520348	1
101520610	12
101520677	7
101520702	294
101520843	1
101520860	80
101520867	112
101520919	1
101521064	32
101521073	306
101521074	37
101521277	3
101521436	32
101521595	4740
101521610	3
101521658	8
101521733	137
101521964	119
101522005	1
101522043	160
101522119	1
101522599	192
101522608	9
101522982	94
101522985	91
101523164	4
101523306	1
101523327	2
101523367	22
101523541	1
101523557	3
101523844	21
101523848	25
101523876	117
101524051	3
101524060	51
101524092	995
101524122	110
101524169	58
101524183	222
101524194	85
101524199	196
101524203	60
101524266	2
101524435	2
101524465	65
101524476	1
101524530	141
101524770	39
101524779	129
101524790	4
101525141	3
101525157	109
101525192	49
101525249	1620
101525337	324
101525386	341
101525405	40
101525617	1
101525702	1
101525762	3
101525766	1
101525768	17
101525771	63
101525813	2
101525823	31
101525824	1342
101525836	18
101525875	43
101526006	1
101526034	1533
101526178	3
101526288	5
101526291	1661
101526294	47
101526295	18
101526296	44
101526350	122
101526693	180
101526757	9
101526762	3
101526829	5512
101526872	12
101526926	15
101526930	78
101526931	59
101526985	1
101527477	1
101527581	522
101527717	1
101527867	61
101528042	51
101528125	57
101528166	1081
101528176	40
101528229	57
101528275	1935
101528330	81
101528525	1
101528555	7513
101528586	6
101528587	284
101528589	121
101528681	41
101528690	113
101528691	85
101528712	36
101528721	134
101528849	87
101528851	16
101528857	46
101529024	13
101529096	1
101529102	2
101529315	75
101529504	14
101529516	1
101529532	2
101529872	1107
101529880	275
101529928	2
101529978	1
101529983	2
101530023	73
101530029	40
101530189	89
101530293	115
101530317	3
101530345	29
101530424	4
101530478	48
101530512	78
101530546	84
101530624	10
101530763	1
101530764	8
101530765	790
101530954	8
101530957	1
101530967	8
101530974	26
101531236	466
101531279	15
101531328	2
101531386	139
101531415	45
101531441	486
101531465	127
101531537	83
101531698	143
101531700	125
101531779	1
101531846	95
101531893	61
101531940	1
101531947	731
101531948	1
101531987	82
101531990	39
101531992	26
101532006	129
101532076	7
101532093	3
101532098	3
101532119	9
101532140	115
101532142	114
101532143	42
101532240	45
101532368	83
101532448	109
101532453	185
101532462	1
101532469	161
101532470	178
101532473	111
101532474	72
101532664	115
101532738	4
101532755	1
101532800	18
101532877	23
101532881	7
101532965	151
101532982	28
101533042	4
101533501	11
101533553	10
101533694	177
101533710	101
101533725	28
101533916	427
101534003	2453
101534130	99
101534214	1
101534222	45
101534363	53
101534370	48
101534513	45
101534553	44
101534565	2
101534628	13
101534639	6
101534770	235
101534797	26
101535338	53
101535380	136
101535383	186
101535405	7
101535586	44
101535747	21
101535817	9
101535822	193
101535826	53
101535832	1
101535836	542
101535920	317
101535952	1
101535954	8
101536021	10
101536024	14
101536081	39
101536121	2
101536246	41
101536258	1
101536416	13
101536655	9
101536732	7
101536746	52
101536954	7
101536955	89
101536968	54
101537090	51
101537203	88
101537209	267
101537226	1
101537529	121
101537637	2
101537646	1
101537673	2
101537716	1
101537732	126
101537753	9
101537767	174
101537768	1
101537771	98
101537797	43
101537904	2
101538056	1
101538065	30
101538073	1
101538184	35
101538188	14
101538192	3
101538212	80
101538287	38
101538301	59
101538309	162
101538565	3
101538627	2
101538668	40
101538707	1
101538813	1
101538870	27
101538878	5
101538881	45
101538885	54
101538945	15
101539025	162
101539150	81
101539229	14
101539246	7
101539271	1
101539351	24
101539357	32
101539415	19
101539422	13
101539425	54
101539477	2
101539818	299
101539877	48
101540061	273
101540514	304
101540533	131
101540553	3
101540630	379
101540765	6
101540874	146
101541119	3
101541666	52
101541727	31
101541778	8
101541838	122
101541993	71
101542117	6
101542179	1
101542497	121
101542608	6
101542737	14
101542940	56
101543071	1
101543314	9
101543341	77
101543449	277
101543450	140
101543460	10
101543508	151
101543518	52
101543738	90
101543768	8
101543796	600
101543806	3
101544020	8
101544377	5
101544386	2
101544775	18
101544778	1
101544781	20
101544801	13
101545006	2610
101545184	10
101545357	4887
101545369	1
101545951	1246
101546471	6
101546743	8
101546750	8
101546751	26
101546752	8
101546753	43
101546757	12
101546899	2582
101546952	250
101546984	159
101547033	16
101547239	66
101547456	10
101547471	16
101547524	84
101547532	195
101548156	34
101548554	55
101548923	4839
101548963	69
101548972	65
101548977	4528
101549006	2396
101549033	976
101549074	31
101549149	72
101549428	83
101549447	1
101549567	110
101549579	216
101549589	54
101549629	25
101549691	89
101549695	37
101549944	317
101549998	70
101550026	4
101550034	2
101550054	8
101550060	4
101550131	54
101550164	1
101550186	28
101550215	6
101550216	653
101550217	29
101550220	73
101550224	2
101550261	236
101550294	1
101550313	107
101550327	48
101550346	99
101550449	9
101550788	13
101550884	74
101550902	6943
101550905	11
101551049	57
101551097	2074
101551157	48
101551170	20
101551281	1
101551404	188
101551481	50
101551484	1
101551501	76
101551511	61
101551517	45
101551542	57
101551563	112
101551564	72
101551824	100
101551830	1
101552108	15
101552165	1
101552269	1
101552362	1
101552395	478
101552463	7
101552479	1
101552483	126
101552746	36
101552874	4549
101552883	291
101552911	4
101552938	102
101552967	48
101553140	124
101553157	97
101553216	41
101553221	6
101553224	88
101553404	73
101553659	241
101553725	33
101553816	12
101553819	6
101553823	15
101553860	293
101554139	96
101554252	3
101554473	30
101554482	1
101554506	20
101554668	140
101554863	27
101554912	198
101554994	51
101555104	2
101555106	2
101555690	73
101555693	40
101555782	2916
101555929	7975
101555932	253
101555934	90
101556484	2
101556588	104
101556723	48
101556727	70
101556828	3
101556830	1
101556844	6
101557243	155
101557322	11
101557399	5
101557419	5
101557543	41
101557546	19
101557601	1
101557701	57
101557751	246
101558125	48
101558150	86
101558199	143
101558279	188
101558292	15
101558297	1
101558405	1
101558476	10
101558762	3
101558775	57
101558993	21
101559025	153
101559249	40
101559259	7
101559430	36
101559469	201
101559472	1
101559687	14
101559830	2
101559836	1
101560169	592
101560274	16
101560564	58
101560587	79
101560621	3256
101560684	39
101560695	7
101560815	204
101560935	115
101560941	72
101560946	72
101560960	6905
101561091	76
101561193	25
101561195	197
101561211	21
101561462	32
101561693	558
101561733	10
101561785	152
101561951	25
101561954	46
101562008	8
101562209	133
101562228	27
101562235	6
101562250	2
101562338	4
101562342	2
101562449	20
101562474	45
101562480	31
101562526	11
101562542	1
101562623	2
101562649	1
101562656	4
101562664	503
101562700	143
101562709	9
101562758	51
101562838	21
101562873	110
101562922	6
101562928	69
101563125	32
101563282	95
101563288	21098
101563309	44
101563916	29
101564097	37
101564121	22
101564129	3
101564238	2
101564384	3
101564430	573
101564536	32
101564630	1
101564639	3
101564659	40
101564672	51
101564708	57
101564712	91
101564764	2
101564772	2
101564797	2
101564825	18
101564865	11
101564961	5
101564967	10
101565123	338
101565129	35
101565145	4
101565150	6
101565296	23
101565425	9
101565750	1
101565857	349
101566036	9
101566041	33
101566109	7
101566121	1
101566264	189
101566269	110
101566276	10
101566285	4
101566341	48
101566408	1063
101566470	52
101566592	1
101566598	414
101566618	93
101566860	16
101566861	5
101566862	16
101566870	8
101567041	574
101567070	193
101567074	8
101567362	223
101567505	1
101567784	38
101567863	55
101567990	3
101568103	23
101568178	5
101568200	4578
101568469	164
101568499	115
101568557	73
101568837	2
101568867	6310
101568906	1
101568907	14
101569493	32
101569577	19
101569582	30
101569696	22
101569796	5
101569862	24
101569896	13
101569972	2
101570526	180
101570578	6
101570583	3
101570622	433
101570695	5
101570734	257
101570796	67
101570837	382
101570881	9
101570968	12
101571136	22
101571139	59
101571165	3
101571172	100
101571433	3
101571545	24
101571548	1
101571649	1
101571817	88
101571842	16
101571973	5
101572033	142
101572277	78
101572336	38
101572405	3
101572538	4
101572652	632
101572655	29
101572696	1
101572737	4
101572802	78
101572812	32
101572899	181
101573065	32
101573167	20
101573242	108
101573243	66
101573691	1373
101573788	410
101573920	272
101574031	42
101574034	24
101574137	214
101574235	1027
101574304	20
101574442	35
101574554	1
101574574	5
101574585	1
101574587	2
101574672	220
101574676	1
101574747	1
101574764	20
101574780	16
101574935	1
101575075	407
101575086	136
101575211	26
101575290	1
101575377	78
101575677	93
101575761	43
101576035	12
101576043	95
101576205	65
101576208	78
101576349	98
101576351	6
101576370	1
101576450	1
101576451	26
101576452	64
101576454	63
101576456	52
101576457	44
101576459	4
101576603	19
101576609	19
101576715	34
101576782	281
101576821	9
101576826	458
101576886	133
101576946	1
101576971	43
101577149	74
101577308	132
101577416	31
101577577	25
101577625	21
101577699	60
101577734	41
101577800	1
101577807	1108
101577885	19
101577886	7
101577942	467
101577947	21
101577999	114
101578018	139
101578021	88
101578022	105
101578235	15
101578264	24
101578276	2
101578283	31
101578285	2
101578294	198
101578422	1
101578684	2
101578762	51
101578767	100
101578773	40
101578779	22
101578780	259
101578790	1126
101578793	1
101578821	60
101578936	5
101579005	168
101579189	27
101579321	312
101579335	3
101579451	88
101579614	1931
101579785	35
101579789	16
101579795	5
101579831	44
101579976	5
101580004	68
101580011	150
101580052	27
101580185	31
101580187	5
101580191	60
101580193	29
101580198	12
101580242	51
101580247	734
101580381	7
101580415	24
101580419	138
101580444	1890
101580495	2
101580524	995
101580575	262
101580621	65
101580716	206
101580721	42
101580767	163
101580775	86
101580780	190
101580833	13
101580948	182
101581018	38
101581025	19
101581030	48
101581035	10
101581063	1101
101581119	150
101581124	128
101581142	1
101581250	2
101581293	141
101581613	640
101581621	344
101581623	29
101581657	3180
101581949	44
101581956	4
101581958	95
101582127	68
101582229	1
101582275	8
101582382	50
101582397	49
101582422	69
101582615	26
101582666	20
101582727	9
101582808	1
101582811	2
101583209	59
101583212	13
101583302	21
101583308	49
101583319	2
101583421	98
101583539	28
101583566	65
101583622	119
101583683	3
101583709	56
101583724	15
101583844	65
101584082	324
101584127	21
101584155	25
101584158	39
101584377	33
101584391	79
101584658	65
101584839	48
101584842	2
101584913	1
101584936	43
101584943	7
101584990	141
101585129	253
101585329	2
101585349	236
101585353	33
101585355	21
101585357	20
101585359	1687
101585369	568
101585405	97
101585410	24
101585411	153
101585412	27
101585484	404
101585492	3
101585668	3
101585681	2
101585748	2
101585750	7
101585753	6
101585958	374
101585990	145
101586049	161
101586057	92
101586220	46
101586276	14
101586562	3
101586617	41
101586663	35
101586730	111
101586778	95
101586847	39
101586880	210
101586897	82
101586943	78
101587101	48
101587128	2
101587143	36
101587157	8
101587173	1
101587185	128
101587186	88
101587480	61
101587489	70
101587593	1
101587774	9
101587903	21
101587950	87
101587954	312
101587980	11
101587988	1630
101588106	1
101588279	60
101588280	43
101588308	3
101588314	62
101588392	1
101588850	51
101588923	1
101588931	8
101588960	4
101589154	54
101589164	10
101589356	1
101589482	9
101589530	318
101589534	400
101589536	271
101589539	367
101589542	268
101589544	398
101589550	250
101589553	459
101589637	24
101589641	60
101589859	60
101589872	70
101589932	42
101589965	37
101590103	9
101590289	14
101590449	91
101590450	226
101590471	51
101590473	35
101590561	2
101590587	101
101590593	76
101590599	7
101590643	53
101590676	104
101590741	202
101590778	14
101590913	3
101590955	53
101591032	5
101591369	180
101591528	82
101591564	8
101591806	55
101591808	24
101591814	7
101591856	30
101591861	52
101591863	20
101592084	64
101592115	1
101592307	3
101592344	39
101592483	30
101592569	44
101592642	128
101592662	85
101592756	56
101593215	1
101593556	6
101593571	543
101593588	46
101593766	17
101593794	317
101593840	1
101593943	5
101594048	7
101594320	365
101594475	14
101594668	13
101594777	51
101594811	129
101594813	1
101594885	316
101595023	5
101595026	40
101595090	4
101595244	2
101595310	1023
101595366	48
101595487	4
101595505	11
101595834	90
101595914	15
101595919	353
101596096	2
101596099	17
101596104	13
101596156	482
101596181	3063
101596317	1341
101596414	1660
101596689	10
101596693	1
101596730	12
101596736	14
101596737	10435
101596773	29
101596787	2
101596828	194
101596845	9
101596872	130
101596899	95
101597065	2
101597070	372
101597113	9
101597164	35
101597220	599
101597411	152
101597440	63
101597441	92
101597442	299
101597444	9
101597449	34
101597642	1
101597958	60
101597971	449
101597976	1
101597993	44
101598104	7
101598194	1
101598241	170
101598259	48
101598413	179
101598416	26
101598418	31
101598421	60
101598423	26
101598477	125
101598493	816
101598510	2
101598595	129
101598607	12
101598646	1519
101598651	1
101598654	1
101599034	3
101599170	3
101599215	99
101599229	190
101599504	559
101599509	14
101599516	6
101599815	22
101599820	140
101599824	124
101599927	23
101600052	3572
101600173	1951
101600252	9
101600298	17
101600304	9
101600557	1
101600560	293
101600562	6
101600750	149
101600758	3
101600770	118
101600811	402
101600850	9
101600851	11
101600853	1
101601065	46
101601114	24
101601192	1
101601396	106
101601398	1
101601540	26
101601569	3
101601576	186
101601613	69
101601648	47
101601751	28
101602023	54
101602037	85
101602269	1784
101602406	81
101602522	2
101602535	2
101602563	2
101602614	68
101602681	20
101602699	100
101602701	27
101602766	1
101603118	73
101603132	136
101603205	52
101603319	1
101603418	44
101603421	1
101603425	1700
101603430	75
101603453	4
101603542	1
101603754	41
101603758	254
101603785	4
101603812	2
101603835	30
101603877	35
101603887	142
101603896	46
101603964	5
101603979	233
101603981	42
101604085	50
101604288	1
101604290	13
101604321	12
101604375	9
101604424	2
101604463	221
101604515	7
101604520	701
101604552	212
101604579	76
101604797	71
101604815	5
101604818	6
101604845	2
101605016	205
101605121	91
101605200	6
101605206	33
101605237	154
101605247	68
101605473	351
101605474	65
101605555	333
101605566	27
101605578	1
101605583	4
101605639	342
101605730	223
101605827	147
101605877	84
101606001	106
101606442	3
101606447	6
101606488	1
101606565	6
101606572	1
101606588	6642
101606598	1
101606638	185
101606645	117
101606715	73
101606753	35
101606755	7
101606765	1
101606807	147
101606826	2
101607024	1
101607055	1
101607240	3
101607247	6
101607287	11
101607408	10
101607582	23
101607751	10
101607771	248
101607774	2
101607775	2
101607800	355
101607802	12
101607806	1
101607838	6
101607860	88
101607969	2
101608353	40
101608356	41
101608375	43
101608624	197
101608648	62
101608652	65
101608659	24
101608807	41
101608821	54
101608852	63
101608905	13
101608906	71
101609037	72
101609072	53
101609135	1
101609152	2
101609159	1
101609191	1037
101609196	14
101609244	32
101609393	1591
101609473	3
101609485	8
101609519	17
101609524	1
101609750	6
101609844	8
101610015	2
101610082	883
101610216	3956
101610229	12
101610292	51
101610479	107
101610480	103
101610482	2
101610606	2
101610672	189
101610673	175
101610691	3
101610695	66
101610696	2
101610753	341
101610760	6
101610773	1
101610890	26
101610983	19
101610988	1
101611084	1
101611085	2
101611092	24
101611300	206
101611451	21
101612145	1
101612400	31
101612707	62
101612962	12
101612996	318
101613130	13
101613227	98
101613233	23
101613234	61
101613236	84
101613324	15
101613409	46
101613422	160
101613425	10
101613454	1
101613459	11
101613643	86
101613665	407
101613952	5
101613976	8
101613978	7
101613980	5
101614018	24
101614023	8
101614024	32
101614130	58
101614169	9
101614314	22
101614420	49
101614637	145
101614773	69
101615124	56
101615147	212
101615153	48
101615171	45
101615440	36
101615484	32
101615492	2013
101615637	6
101615660	63
101615769	1
101615816	3
101615857	1
101615965	22
101616132	28
101616169	6
101616214	1601
101616225	8
101616226	67
101616494	15
101616579	4334
101616698	37
101616707	87
101616869	1679
101616999	1
101617027	4
101617390	13
101617460	1
101617580	7
101617640	7
101617763	1
101617839	1
101617859	38
101617978	1186
101618283	2
101618432	1
101618774	34
101618802	53
101618806	1388
101618808	10
101618820	1
101618821	212
101618943	74
101619156	146
101619319	4
101619358	1
101619670	4
101619738	1
101619899	71
101619905	246
101620055	7
101620056	8
101620104	38
101620182	49
101620299	6
101620313	96
101620319	55
101620352	86
101620365	1
101620385	1325
101620508	87
101620522	435
101620585	517
101620603	115
101620618	2
101620864	105
101620870	1
101621214	13
101621911	149
101621966	36
101622055	3
101622103	11
101622128	1
101622182	37
101622188	12
101622189	37
101622216	27
101622231	661
101622292	111
101622294	5
101622305	20
101622319	40
101622322	3
101622328	4
101622394	1
101622422	1
101622429	38
101622459	295
101622466	23
101622604	99
101622895	79
101622976	53
101622983	29
101623101	87
101623153	54
101623246	75
101623278	207
101623431	46
101623460	42
101623468	56
101623508	20
101623512	2
101623535	11
101623537	294
101623613	92
101623618	49
101623795	396
101623819	140
101623951	9
