NlmUniqueID	Year
100966383	2002
100966385	2021
100966387	2017
100966388	2001
100966389	2010
100966390	1974
100966394	1983
100966396	1987
100966416	1986
100966417	1982
100966418	2002
100966419	1997
100966420	1983
100966421	1989
100966422	2000
100966423	2001
100966424	1988
100966425	1977
100966426	1987
100966427	2000
100966429	1984
100966430	1990
100966431	2002
100966432	1985
100966433	1985
100966434	2002
100966435	1988
100966437	2001
100966438	1985
100966439	1979
100966440	1984
100966441	2002
100966442	1999
100966443	2000
100966444	1968
100966445	1982
100966446	1987
100966447	1979
100966448	1986
100966449	1995
100966451	1982
100966452	2009
100966453	1999
100966454	1978
100966456	1978
100966466	1981
100966467	1980
100966468	1970
100966470	2002
100966472	1970
100966473	2016
100966474	2001
100966475	1987
100966477	2002
100966478	1972
100966482	1978
100966484	1999
100966485	2000
100966486	1989
100966487	1974
100966488	1980
100966489	1982
100966490	2012
100966491	1983
100966493	1982
100966494	1975
100966495	1982
100966497	1979
100966498	1977
100966502	1982
100966507	1985
100966514	2001
100966518	1979
100966524	2002
100966526	2001
100966528	2001
100966531	2019
100966534	1979
100966536	1979
100966540	2004
100966541	1966
100966546	1999
100966547	1999
100966548	1984
100966549	1984
100966550	1984
100966551	1970
100966552	1978
100966553	1999
100966554	1996
100966555	1981
100966556	2004
100966557	2001
100966558	1968
100966559	2001
100966560	2001
100966561	1978
100966562	2009
100966563	1979
100966565	1970
100966566	1972
100966567	1984
100966568	1999
100966571	1974
100966572	1993
100966573	1984
100966574	1994
100966576	2012
100966577	1980
100966579	1980
100966583	1999
100966585	2013
100966590	2002
100966593	2000
100966596	1964
100966597	2002
100966598	1971
100966600	1982
100966602	1977
100966604	1987
100966605	1984
100966607	1966
100966610	2000
100966611	1994
100966614	1987
100966619	1988
100966620	1979
100966621	2011
100966624	1975
100966625	1981
100966626	2015
100966627	1986
100966629	1990
100966631	1980
100966639	1971
100966666	2012
100966670	1980
100966673	1967
100966675	1984
100966684	2000
100966685	2005
100966686	1979
100966687	1970
100966688	1986
100966689	2001
100966690	1977
100966691	1969
100966692	1979
100966693	1971
100966694	1986
100966695	1981
100966696	1992
100966697	1978
100966698	1974
100966699	1975
100966700	1984
100966701	1983
100966702	1975
100966703	1999
100966705	1988
100966706	1983
100966707	1972
100966709	1989
100966710	1989
100966711	1984
100966713	2001
100966714	1983
100966717	1985
100966720	1980
100966722	2010
100966728	1971
100966730	1964
100966732	1982
100966736	1979
100966744	1974
100966749	1972
100966757	1987
100966760	1968
100966763	1999
100966767	1972
100966769	2022
100966774	2002
100966777	1989
100966787	1985
100966796	1970
100966798	1965
100966799	2020
100966801	1983
100966811	1996
100966814	1980
100966817	1981
100966847	2001
100966853	1985
100966860	2000
100966861	1968
100966880	1984
100966881	1968
100966882	1971
100966883	1978
100966884	1978
100966885	1971
100966886	1977
100966887	1975
100966888	1983
100966889	1970
100966890	1968
100966892	1986
100966894	1974
100966895	1989
100966896	1983
100966897	1966
100966898	1984
100966899	1979
100966900	1999
100966901	1976
100966902	1974
100966917	1985
100966918	2001
100966923	1974
100966925	1970
100966926	1980
100966927	2001
100966928	1978
100966929	1968
100966930	2001
100966931	1970
100966932	1980
100966933	1974
100966934	1970
100966935	1976
100966936	2022
100966938	1992
100966940	2002
100966942	1973
100966944	1980
100966947	2022
100966948	1978
100966950	1988
100966952	1981
100966955	2019
100966956	1985
100966957	1990
100966960	1985
100966964	1971
100966966	1973
100966967	1964
100966972	2018
100966973	2021
100966974	2002
100966975	2020
100966977	1989
100966978	2020
100966980	2022
100966981	2022
100966982	2001
100966983	2019
100966984	2010
100966986	2022
100966994	1987
100966995	2008
100966997	1987
100966999	2011
100967001	2019
100967002	2002
100967005	1986
100967009	1983
100967010	1983
100967015	1999
100967017	1981
100967018	2001
100967020	1969
100967023	1984
100967028	2001
100967030	1987
100967043	1985
100967044	1988
100967050	2000
100967052	2001
100967057	2022
100967059	1984
100967061	1985
100967065	1979
100967066	2010
100967067	2001
100967068	1973
100967069	1972
100967070	1986
100967071	2010
100967072	1980
100967075	1972
100967076	1978
100967077	2001
100967078	1981
100967079	2001
100967080	1977
100967081	1985
100967082	2002
100967083	1985
100967084	1999
100967085	1975
100967086	1988
100967087	2016
100967088	1980
100967089	1998
100967090	1978
100967091	1980
100967093	1977
100967094	2000
100967095	1975
100967096	1976
100967097	1974
100967098	2019
100967099	1985
100967101	1974
100967103	2011
100967105	2002
100967106	2001
100967117	2001
100967118	1999
100967120	1970
100967121	1981
100967122	1978
100967125	1989
100967126	1981
100967129	2001
100967130	2002
100967132	1978
100967139	1985
100967143	2011
100967146	2020
100967149	2000
100967156	1984
100967158	2012
100967160	2018
100967164	1978
100967165	1995
100967167	1974
100967168	2018
100967174	2022
100967175	1976
100967177	1970
100967178	2001
100967179	2000
100967180	2008
100967181	2012
100967183	2001
100967184	2012
100967186	1975
100967188	1986
100967189	1987
100967192	2011
100967193	1982
100967196	1982
100967202	1983
100967203	1979
100967204	1975
100967207	1998
100967210	1971
100967213	2021
100967214	1982
100967217	1977
100967218	2012
100967221	1980
100967227	1978
100967228	2000
100967240	1982
100967244	2013
100967245	2021
100967246	1980
100967247	1984
100967248	1994
100967249	1984
100967250	1973
100967251	1969
100967252	2001
100967253	1985
100967254	2012
100967255	2000
100967256	1975
100967257	2001
100967258	1968
100967259	1972
100967260	1999
100967261	1977
100967262	1966
100967263	1977
100967264	1985
100967265	1982
100967266	1981
100967267	1986
100967268	1987
100967269	1983
100967270	1982
100967271	1983
100967272	1986
100967273	1977
100967275	1979
100967276	1989
100967277	1990
100967278	1971
100967279	1984
100967280	1988
100967281	1977
100967282	1974
100967283	1974
100967284	1967
100967287	1975
100967288	1976
100967289	1989
100967291	2002
100967293	1980
100967296	1995
100967298	2010
100967299	1982
100967302	1981
100967305	1985
100967309	1970
100967310	2001
100967312	1988
100967313	1988
100967314	1971
100967315	1986
100967318	1982
100967319	1970
100967320	1973
100967321	2001
100967323	1986
100967325	1973
100967326	1981
100967328	1981
100967331	1986
100967334	1999
100967335	1987
100967338	1981
100967340	1984
100967342	1983
100967343	2001
100967344	1981
100967345	1972
100967348	1975
100967352	2002
100967355	1985
100967360	1984
100967370	1971
100967373	2010
100967378	2001
100967381	1970
100967385	1986
100967394	2002
100967395	1990
100967396	1984
100967400	1980
100967402	2018
100967404	1982
100967410	2013
100967439	1971
100967440	1966
100967441	1981
100967442	2009
100967443	1971
100967444	1969
100967445	1968
100967446	2001
100967447	2002
100967450	1982
100967451	1977
100967452	1975
100967454	1982
100967455	2021
100967456	1965
100967460	2001
100967461	1982
100967463	1983
100967464	2002
100967465	2000
100967466	1976
100967467	1985
100967468	1969
100967470	1998
100967472	1980
100967473	2002
100967474	1970
100967481	1974
100967485	1973
100967487	1981
100967488	2012
100967492	1979
100967493	1985
100967500	1980
100967501	1989
100967510	1986
100967511	1996
100967513	1968
100967515	1978
100967516	1970
100967518	1975
100967519	1967
100967521	1968
100967522	1980
100967525	1974
100967531	1975
100967532	2017
100967542	1973
100967543	1984
100967544	1976
100967546	1973
100967549	1965
100967551	1987
100967552	2021
100967553	1989
100967554	2005
100967556	1989
100967557	1977
100967558	1974
100967560	1999
100967562	2022
100967564	1989
100967567	1981
100967568	2022
100967569	1982
100967570	2002
100967572	2012
100967575	1999
100967576	2000
100967590	1983
100967592	1981
100967593	1971
100967599	1981
100967604	2018
100967608	1982
100967612	1977
100967614	1972
100967616	2001
100967617	2011
100967622	1976
100967624	1990
100967625	2002
100967626	1976
100967627	2023
100967641	2014
100967642	1972
100967644	2002
100967645	1976
100967646	2000
100967649	2001
100967651	1976
100967654	1968
100967657	2014
100967660	1983
100967663	1997
100967665	1980
100967666	1985
100967668	1983
100967670	1989
100967671	1980
100967672	1978
100967674	1978
100967677	1995
100967679	1971
100967680	1978
100967682	2002
100967684	1981
100967687	1987
100967693	1979
100967695	1976
100967697	1966
100967705	1980
100967710	1970
100967712	2002
100967714	1987
100967716	1983
100967719	1987
100967721	1968
100967725	1987
100967728	2002
100967729	2002
100967730	2015
100967732	2003
100967734	2001
100967736	2002
100967737	2022
100967738	1987
100967739	1999
100967746	2005
100967755	2022
100967757	2000
100967759	1969
100967763	1978
100967766	1989
100967769	1982
100967772	2010
100967773	1985
100967776	2001
100967777	1984
100967778	2014
100967779	1975
100967780	1984
100967781	2010
100967782	2001
100967783	1984
100967784	1986
100967785	2001
100967786	1979
100967787	2006
100967788	1998
100967789	2002
100967790	1969
100967791	1987
100967792	2021
100967793	2022
100967795	1986
100967796	1988
100967798	2007
100967799	2022
100967800	2022
100967801	1987
100967802	2022
100967804	2022
100967805	1985
100967806	2012
100967807	2022
100967808	1977
100967811	1999
100967814	1975
100967815	1981
100967849	2001
100967850	1984
100967851	2002
100967852	2000
100967853	2014
100967854	1993
100967855	2010
100967856	1986
100967858	2001
100967859	2012
100967860	2001
100967861	2001
100967862	2001
100967863	2002
100967864	1988
100967865	1987
100967866	2001
100967867	1974
100967868	1988
100967869	1998
100967870	1990
100967872	1986
100967873	1997
100967874	2016
100967875	2000
100967876	1965
100967877	1986
100967879	2010
100967880	2003
100967882	2009
100967883	2011
100967886	1982
100967888	2010
100967891	1984
100967894	1980
100967896	1980
100967898	1999
100967901	2022
100967903	1989
100967905	1985
100967906	2001
100967907	1986
100967908	2020
100967909	1982
100967910	1973
100967913	1981
100967914	2002
100967916	1989
100967917	1979
100967924	1987
100967926	1982
100967927	1987
100967930	1974
100967931	2009
100967933	2001
100967934	2018
100967936	2007
100967937	2002
100967941	2001
100967944	1983
100967951	2000
100967958	1985
100967960	1981
100967961	1980
100967962	2011
100967983	2002
100967994	2010
100968012	1987
100968015	1968
100968020	1979
100968021	1976
100968023	1980
100968031	1989
100968035	1972
100968037	1970
100968038	1969
100968039	1978
100968052	2005
100968065	1978
100968091	1984
100968092	1985
100968093	2001
100968095	2018
100968096	2001
100968101	1983
100968109	2021
100968111	2010
100968112	1975
100968114	2018
100968120	1982
100968130	1988
100968139	2000
100968143	2014
100968150	1979
100968151	1971
100968152	1965
100968170	1980
100968171	2011
100968172	1977
100968173	1980
100968174	1966
100968175	1977
100968176	1967
100968177	1980
100968178	1983
100968179	1975
100968180	1986
100968181	1969
100968182	1986
100968183	1978
100968184	1986
100968185	1979
100968189	2002
100968191	2021
100968192	1987
100968194	1985
100968195	2001
100968196	2020
100968198	1986
100968199	2022
100968201	1979
100968202	2014
100968204	1968
100968205	2016
100968206	1975
100968207	2018
100968208	1972
100968210	1982
100968211	2000
100968212	2002
100968214	2017
100968215	1995
100968216	1988
100968218	2008
100968221	1978
100968223	2011
100968224	1992
100968226	1983
100968229	1972
100968230	2001
100968231	2022
100968233	1977
100968234	1975
100968236	1984
100968238	2001
100968246	2022
100968247	1974
100968248	1979
100968249	1985
100968265	1989
100968268	1981
100968274	2000
100968277	1969
100968281	1971
100968283	1970
100968288	1970
100968290	2021
100968292	1964
100968296	2016
100968299	1980
100968300	1999
100968302	1984
100968303	1984
100968304	2001
100968305	1980
100968306	1979
100968309	1987
100968310	1989
100968311	1972
100968313	1987
100968315	1976
100968316	1964
100968330	1974
100968333	1987
100968334	1966
100968335	2003
100968336	1973
100968337	1985
100968338	1988
100968339	1979
100968340	1982
100968341	1985
100968348	1980
100968350	1999
100968351	2017
100968353	1999
100968355	1983
100968357	2022
100968362	1975
100968365	1972
100968370	1971
100968371	2000
100968373	1973
100968375	1979
100968377	1993
100968380	1984
100968382	2001
100968383	1979
100968385	2010
100968386	2002
100968389	2001
100968392	1985
100968395	2001
100968398	1990
100968402	1989
100968404	1990
100968406	1979
100968407	1985
100968409	1989
100968412	1972
100968419	1966
100968425	1980
100968426	1971
100968427	2000
100968431	2002
100968435	1986
100968436	2001
100968440	1989
100968446	1973
100968447	1999
100968456	1980
100968458	2001
100968460	1977
100968462	1989
100968467	1982
100968468	1974
100968469	1983
100968473	1986
100968475	1975
100968476	2001
100968479	1970
100968488	1968
100968490	1981
100968491	1983
100968494	1982
100968495	1999
100968496	1981
100968497	1976
100968502	1965
100968505	1986
100968506	2020
100968510	1984
100968514	1984
100968516	1969
100968519	1974
100968521	1977
100968526	1996
100968528	1987
100968534	1988
100968535	2022
100968538	1991
100968539	2022
100968541	2020
100968542	1984
100968543	2022
100968545	2022
100968547	2022
100968548	2022
100968549	1985
100968550	2012
100968551	2022
100968552	2021
100968553	2022
100968554	2002
100968555	2022
100968559	2022
100968562	2022
100968563	2022
100968565	2022
100968567	2022
100968570	2009
100968571	2022
100968587	1988
100968588	1998
100968589	2013
100968590	2021
100968591	1974
100968592	2007
100968593	2022
100968597	1987
100968598	1987
100968599	1989
100968600	2001
100968601	1980
100968602	2010
100968603	2015
100968604	1979
100968607	1980
100968608	2000
100968609	2001
100968610	1981
100968612	2011
100968613	1983
100968614	2008
100968616	1982
100968617	1988
100968620	1968
100968622	1987
100968626	1979
100968627	1984
100968638	2022
100968645	1994
100968646	1988
100968647	1973
100968649	2022
100968650	1982
100968651	2010
100968654	1970
100968656	2022
100968657	1978
100968658	2001
100968659	2012
100968662	1976
100968663	2002
100968665	1977
100968666	1986
100968670	1974
100968673	1979
100968676	1979
100968679	2010
100968680	2006
100968685	1974
100968688	2012
100968689	1983
100968691	2022
100968692	1980
100968694	1986
100968695	1981
100968697	1972
100968698	1985
100968700	1990
100968701	1988
100968704	2001
100968706	1985
100968709	1988
100968710	1988
100968715	1973
100968717	1969
100968718	1987
100968719	2005
100968721	2002
100968724	2022
100968725	2001
100968726	1979
100968727	1984
100968729	1979
100968732	1978
100968733	1985
100968736	2001
100968741	1999
100968744	1989
100968751	2022
100968760	1990
100968761	2022
100968762	1997
100968764	2000
100968766	1971
100968773	1978
100968782	2001
100968783	2016
100968784	2014
100968785	1969
100968786	1987
100968787	1979
100968788	1984
100968789	2020
100968790	2000
100968791	1988
100968792	2016
100968793	2019
100968794	2022
100968795	2011
100968796	1983
100968797	1967
100968798	2010
100968799	2010
100968800	1987
100968801	2000
100968802	1985
100968803	2011
100968804	1983
100968805	2019
100968806	2000
100968807	2002
100968808	1973
100968809	1986
100968810	2017
100968814	2016
100968817	2001
100968839	2002
100968840	1981
100968842	1977
100968871	1986
100968876	1981
100968879	1999
100968883	1967
100968884	1976
100968887	1970
100968894	2018
100968899	2011
100968901	2011
100968909	1985
100968921	1980
100968931	2022
100968934	1983
100968936	2018
100968938	1988
100968939	1970
100968941	1978
100968963	2001
100968985	1987
100968999	1970
100969000	2001
100969010	1980
100969013	1988
100969018	1971
100969025	1980
100969038	1988
100969039	1975
100969040	1988
100969041	2001
100969042	1985
100969043	1987
100969044	1977
100969045	1982
100969048	1983
100969051	1974
100969053	1978
100969058	1983
100969063	1971
100969064	1978
100969065	1987
100969077	1990
100969083	1986
100969084	2000
100969086	2001
100969089	2011
100969090	1990
100969094	1967
100969096	1986
100969098	1978
100969102	2001
100969104	1975
100969106	1977
100969111	2001
100969112	1986
100969113	1983
100969114	2006
100969117	1964
100969118	1971
100969151	2000
100969152	1981
100969154	2001
100969155	1976
100969157	2014
100969159	1986
100969161	1978
100969162	1986
100969163	1977
100969165	1999
100969174	2011
100969177	2021
100969223	1976
100969224	1998
100969225	2003
100969226	1978
100969227	1986
100969228	1984
100969229	1985
100969230	1981
100969231	1983
100969232	1981
100969233	2001
100969234	2002
100969235	1988
100969237	1985
100969241	2001
100969247	2001
100969249	1988
100969250	2000
100969251	2021
100969252	2001
100969253	2001
100969255	1976
100969256	2022
100969260	2014
100969262	1969
100969264	1979
100969265	2020
100969267	1972
100969270	2000
100969273	1970
100969274	2000
100969277	2002
100969283	1967
100969284	1984
100969287	1973
100969288	2001
100969289	2001
100969290	1986
100969293	1987
100969295	1980
100969296	1979
100969297	1979
100969301	1972
100969306	1976
100969308	1974
100969309	1985
100969315	1992
100969318	2021
100969319	1982
100969321	1986
100969323	1988
100969325	1986
100969328	1986
100969333	1981
100969347	1978
100969351	1966
100969355	2009
100969360	2011
100969376	2002
100969378	2002
100969382	1990
100969383	2013
100969384	1990
100969403	2011
100969404	2022
100969409	1977
100969410	1980
100969411	1983
100969412	1983
100969413	1993
100969414	1986
100969416	1985
100969418	1983
100969419	2002
100969420	1984
100969421	2001
100969422	1965
100969423	1979
100969424	2000
100969425	2002
100969426	1964
100969427	1990
100969429	1977
100969430	1980
100969433	1979
100969434	2022
100969436	1980
100969438	1969
100969439	2001
100969440	1983
100969441	1980
100969442	1983
100969443	1968
100969444	2001
100969445	1982
100969446	1982
100969447	2001
100969448	2000
100969450	1988
100969457	1988
100969461	1969
100969463	1999
100969465	2002
100969468	2010
100969469	1989
100969473	1987
100969476	1979
100969481	2019
100969482	2001
100969487	2021
100969491	1974
100969497	1981
100969505	1988
100969507	1980
100969513	2001
100969516	1978
100969517	1971
100969520	1974
100969521	2000
100969522	1970
100969524	1989
100969525	1969
100969526	1977
100969528	1970
100969529	1983
100969533	1989
100969534	1983
100969537	1984
100969538	1981
100969539	1981
100969540	1981
100969541	2010
100969543	2010
100969544	1979
100969545	1974
100969546	1984
100969548	1970
100969549	1989
100969551	1972
100969553	1984
100969555	1972
100969556	2002
100969558	2001
100969562	1987
100969563	2002
100969568	1990
100969570	1968
100969574	2001
100969576	1975
100969578	1985
100969580	2009
100969591	2007
100969596	1989
100969597	1975
100969598	1974
100969599	2002
100969600	1972
100969601	1979
100969610	1971
100969612	1980
100969613	1984
100969615	1980
100969617	1988
100969618	1983
100969621	1985
100969622	1979
100969623	1976
100969624	1987
100969625	2001
100969626	2021
100969627	2001
100969628	1981
100969629	2002
100969630	1985
100969631	1972
100969632	1997
100969635	1976
100969636	1981
100969637	1982
100969638	1999
100969640	1970
100969641	1980
100969643	2000
100969644	1970
100969645	1973
100969646	1978
100969649	1978
100969650	1979
100969651	1972
100969653	1999
100969655	2001
100969659	1975
100969660	1974
100969662	2011
100969664	1979
100969665	1985
100969667	1984
100969670	1985
100969671	1989
100969672	1980
100969675	1987
100969677	1966
100969679	1979
100969682	1977
100969683	2002
100969688	1980
100969691	1985
100969695	1976
100969701	2000
100969703	1978
100969704	1974
100969705	1975
100969708	1976
100969709	1982
100969711	1984
100969715	1974
100969716	2022
100969718	1978
100969719	1988
100969720	1985
100969721	1986
100969722	2011
100969723	1988
100969727	1986
100969729	1975
100969730	2011
100969731	2016
100969732	1972
100969734	1968
100969736	1983
100969738	1987
100969758	2019
100969762	1984
100969765	2020
100969767	1983
100969769	1985
100969771	1964
100969773	1975
100969777	1983
100969778	1974
100969779	1972
100969780	1989
100969781	1979
100969783	1985
100969785	1975
100969786	1964
100969788	1972
100969790	1986
100969791	1972
100969793	1988
100969794	1994
100969795	1970
100969796	2015
100969798	1978
100969799	2022
100969801	1972
100969804	2000
100969805	1974
100969806	1986
100969812	1970
100969814	1986
100969815	1977
100969825	2001
100969829	1967
100969831	1981
100969837	1986
100969841	1982
100969842	1992
100969843	2000
100969847	2002
100969852	2000
100969853	1999
100969856	1986
100969858	2010
100969860	1989
100969861	2004
100969862	2001
100969864	1976
100969869	2022
100969870	2011
100969871	2022
100969872	2000
100969874	2021
100969875	2022
100969876	2011
100969877	1980
100969878	1986
100969889	1984
100969892	1988
100969894	1982
100969895	1976
100969896	1989
100969908	2000
100969910	1974
100969912	1981
100969914	1987
100969915	2001
100969916	1977
100969917	1994
100969918	1989
100969920	1977
100969928	1978
100969931	2001
100969932	1985
100969933	1984
100969940	1986
100969942	2021
100969943	1986
100969966	1989
100969973	1968
100969975	1967
100969995	2001
100969996	2001
100969997	1986
100969998	1985
100969999	1972
100970000	2002
100970001	2001
100970002	2001
100970003	2002
100970004	1985
100970005	1974
100970006	2002
100970007	2002
100970008	2002
100970009	1977
100970010	1976
100970011	2001
100970012	1985
100970013	1977
100970015	1982
100970016	1983
100970017	1988
100970019	1984
100970020	1964
100970021	2001
100970026	1989
100970027	1981
100970028	1987
100970030	1981
100970031	1978
100970032	2002
100970033	1985
100970034	1987
100970035	1974
100970036	1989
100970037	1999
100970038	1999
100970039	1982
100970040	1973
100970041	1980
100970042	1984
100970043	1989
100970047	1983
100970049	2001
100970050	1985
100970052	1999
100970053	1986
100970055	1987
100970056	2001
100970058	1980
100970059	1984
100970060	1980
100970063	1991
100970064	2011
100970068	2002
100970070	2022
100970078	2002
100970080	1984
100970083	1977
100970086	2002
100970088	2002
100970096	2010
100970097	1981
100970098	1975
100970102	1974
100970106	2001
100970107	1972
100970108	1990
100970109	1989
100970111	1981
100970112	2010
100970113	1985
100970114	1981
100970115	2021
100970116	1978
100970117	1982
100970118	1977
100970119	1986
100970120	1986
100970130	1968
100970131	2002
100970133	1986
100970134	1984
100970135	1977
100970137	1983
100970138	1973
100970141	2001
100970143	1976
100970144	1989
100970146	2022
100970148	1976
100970150	1999
100970152	1966
100970153	1997
100970154	1982
100970156	1973
100970157	2001
100970159	1976
100970160	1975
100970161	1973
100970162	1986
100970164	1985
100970167	1983
100970168	1985
100970169	1968
100970176	1992
100970178	1989
100970179	1975
100970180	1983
100970181	1987
100970182	1987
100970183	1985
100970185	1986
100970190	2001
100970191	1976
100970192	1972
100970193	1983
100970194	1978
100970195	1974
100970196	1967
100970197	1999
100970198	1983
100970199	1987
100970200	1981
100970202	1976
100970204	1975
100970208	2010
100970217	2001
100970218	1981
100970220	2010
100970221	1978
100970222	1981
100970223	2000
100970224	1987
100970225	1990
100970226	2001
100970228	1984
100970230	2021
100970233	2011
100970236	1970
100970237	2000
100970238	1982
100970239	1980
100970240	1999
100970241	1998
100970242	1986
100970243	1981
100970244	1985
100970246	2022
100970248	1971
100970251	1982
100970254	1980
100970256	2020
100970257	2011
100970260	1975
100970262	1980
100970264	1999
100970265	2001
100970266	2002
100970279	1971
100970280	1986
100970281	1970
100970282	1965
100970284	2001
100970287	1971
100970289	1973
100970290	1979
100970291	1987
100970292	1987
100970293	1986
100970295	1972
100970296	1982
100970297	1974
100970298	1976
100970299	1981
100970300	2000
100970301	1974
100970302	1981
100970303	1984
100970304	1980
100970305	1980
100970307	1981
100970308	1977
100970312	2002
100970313	1980
100970316	1985
100970317	2010
100970319	2011
100970321	1979
100970323	1987
100970324	1999
100970325	1982
100970327	2001
100970328	1986
100970330	1965
100970332	2002
100970333	1979
100970334	1980
100970336	1982
100970337	1981
100970338	2001
100970339	1977
100970341	1969
100970344	1985
100970346	1983
100970359	1979
100970360	2002
100970363	2001
100970364	1984
100970371	1997
100970374	1977
100970375	2000
100970377	1989
100970379	1982
100970380	1978
100970383	1981
100970384	2017
100970387	1999
100970388	2021
100970391	1987
100970393	1973
100970394	1987
100970396	1967
100970397	1984
100970399	1966
100970400	2002
100970401	1974
100970409	1999
100970410	1967
100970411	1980
100970412	1987
100970413	2022
100970414	1983
100970415	2002
100970417	1984
100970418	2001
100970420	2022
100970421	1980
100970422	2002
100970423	2001
100970424	1983
100970426	1982
100970427	2001
100970428	1981
100970429	1971
100970431	1982
100970432	2000
100970433	1969
100970434	2002
100970437	1985
100970438	1986
100970441	2000
100970442	2000
100970444	1988
100970445	1988
100970446	1984
100970447	1976
100970448	1975
100970449	1974
100970450	2001
100970456	1975
100970457	1982
100970458	2001
100970459	1979
100970460	1999
100970461	2020
100970462	2001
100970463	2002
100970464	1987
100970465	2002
100970466	1972
100970472	2022
100970476	2019
100970477	2002
100970478	2022
100970479	2020
100970481	2002
100970488	2020
100970489	1978
100970490	1983
100970491	1986
100970492	2013
100970493	1972
100970495	1977
100970496	2002
100970505	1982
100970510	1986
100970515	1968
100970518	1995
100970521	1987
100970525	2011
100970526	1980
100970527	2002
100970528	1974
100970530	2005
100970531	1966
100970532	2000
100970533	1978
100970535	1985
100970536	2011
100970538	1977
100970539	1969
100970540	2001
100970541	1971
100970542	1977
100970544	2001
100970545	1986
100970546	1980
100970548	2012
100970549	1988
100970550	1987
100970551	2022
100970552	2022
100970553	1986
100970555	2000
100970556	2011
100970559	1984
100970561	1987
100970563	1984
100970564	1984
100970565	1999
100970566	1978
100970567	1987
100970568	1987
100970569	2022
100970571	2002
100970578	1978
100970579	1967
100970581	2001
100970582	1973
100970584	1984
100970585	2002
100970586	1983
100970588	2000
100970590	2013
100970592	2002
100970596	1972
100970597	1988
100970600	1987
100970601	2001
100970604	2022
100970605	2022
100970607	2013
100970615	2001
100970616	1985
100970618	2022
100970622	1992
100970623	1982
100970624	1985
100970625	1984
100970626	1981
100970627	1984
100970628	1973
100970629	1987
100970630	1982
100970631	1968
100970632	2001
100970634	1982
100970635	1977
100970637	2002
100970639	1978
100970642	1968
100970644	1978
100970645	2002
100970646	1989
100970647	1967
100970648	1978
100970651	1980
100970652	1984
100970653	1989
100970656	1980
100970657	1974
100970658	1979
100970659	1984
100970660	1976
100970662	1972
100970663	1998
100970664	1981
100970665	1977
100970666	2022
100970667	2001
100970668	1988
100970669	1987
100970670	1974
100970671	1978
100970672	1999
100970673	1982
100970674	1987
100970676	2005
100970679	2015
100970681	1970
100970684	2011
100970685	2011
100970687	1990
100970689	1985
100970690	1982
100970692	1988
100970693	2012
100970695	2001
100970697	1976
100970699	1987
100970701	1975
100970702	1981
100970704	1972
100970706	1976
100970711	1973
100970712	1976
100970714	1974
100970715	1977
100970717	1992
100970719	1999
100970723	1978
100970728	1975
100970731	1967
100970732	1971
100970733	1974
100970734	1988
100970736	1976
100970737	1985
100970750	1981
100970756	1971
100970757	1986
100970758	1987
100970759	2002
100970761	1983
100970763	1997
100970766	1977
100970767	1999
100970768	1984
100970769	1974
100970771	2001
100970772	1984
100970773	1980
100970774	2001
100970776	1984
100970777	1976
100970779	2001
100970780	1980
100970781	1981
100970784	1983
100970787	1985
100970789	1975
100970790	1967
100970794	1985
100970798	2022
100970802	2001
100970803	1978
100970804	2002
100970805	1999
100970806	2001
100970807	1975
100970808	1985
100970809	1977
100970814	1989
100970816	1990
100970820	1979
100970826	1979
100970828	1978
100970829	1976
100970830	1985
100970833	1971
100970837	2001
100970838	1976
100970840	1964
100970841	1971
100970843	1981
100970884	2022
100970957	2022
100970959	2016
100971053	1981
100971055	1970
100971127	1979
100971133	1986
100971210	1990
100971216	2003
100971246	2002
100971250	1985
100971258	1999
100971259	1973
100971260	1984
100971262	1973
100971264	1969
100971265	1979
100971267	1974
100971269	1981
100971270	2002
100971271	2019
100971272	1965
100971273	1964
100971276	1969
100971277	1985
100971280	1978
100971281	2022
100971282	1993
100971283	2020
100971286	1974
100971287	1977
100971288	1988
100971289	1973
100971291	2017
100971292	1988
100971294	1997
100971295	1992
100971296	2000
100971297	1995
100971299	1990
100971301	1999
100971304	2021
100971306	2022
100971308	2005
100971310	1999
100971314	1985
100971315	2020
100971316	2023
100971318	2021
100971319	2023
100971321	1989
100971322	2021
100971324	2018
100971327	2022
100971328	2020
100971329	1988
100971330	1997
100971333	2022
100971334	1990
100971335	2016
100971336	1998
100971337	2005
100971341	2023
100971344	1994
100971345	2020
100971348	1986
100971351	1986
100971352	2017
100971354	2019
100971357	2020
100971358	1989
100971363	1997
100971365	1984
100971366	1996
100971369	2020
100971371	1997
100971372	1996
100971377	1995
100971378	2022
100971379	1993
100971381	1995
100971383	1994
100971385	2022
100971386	1989
100971388	2005
100971389	2017
100971390	2016
100971391	2021
100971392	1994
100971394	2003
100971395	2022
100971397	2019
100971398	2022
100971399	1993
100971400	2022
100971401	2019
100971402	2021
100971404	2018
100971405	1995
100971406	1990
100971408	1994
100971410	1996
100971411	2021
100971413	1984
100971414	2020
100971415	1988
100971416	2011
100971443	2022
100971450	2010
100971451	1996
100971452	1996
100971453	1996
100971454	2019
100971455	2022
100971456	1997
100971457	1994
100971458	2022
100971460	1988
100971461	1991
100971462	1990
100971464	1998
100971465	2020
100971466	1993
100971468	2019
100971469	1997
100971471	2018
100971473	2016
100971475	2017
100971480	2011
100971482	1992
100971484	1995
100971485	1985
100971487	2017
100971490	1995
