NlmUniqueID	embargo	sherpa_id	embargo_published_version	embargo_accepted_version	oa_status
101531465	12	10426		12.0	green
101531846	12	16404		12.0	green
101531992	0	2608	0.0	0.0	green
101532142	0	1635	0.0	0.0	green
101532368	0	30902	0.0	0.0	green
101532664	12	14151		12.0	green
101532965	0	25551	0.0		green
101533694	12	12915		12.0	green
101534130	0	42866	0.0		green
101534222	0	2637	0.0	0.0	green
101534770	12	13955		12.0	green
101536416	0	39592	0.0		green
101536955	12	7587		12.0	green
101537529	0	30712		0.0	green
101537732	12	13327		12.0	green
101538870	0	14578		0.0	green
101538885	12	1489	12.0		green
101539150	12	18463		12.0	green
101539818	12	16235		12.0	green
101540061	12	26013		12.0	green
101540874	0	25273	0.0	0.0	green
101541727	0	23050		0.0	green
101541838	0	15861	0.0	0.0	green
101542497	0	1471		0.0	green
101543508	0	19582		0.0	green
101543518	0	1477		0.0	green
101543738	12	7561		12.0	green
101544020	0	11144		0.0	green
101546952	0	13767	0.0	0.0	green
101546984	0	18937		0.0	green
101548963	0	18501	0.0	0.0	green
101549033	12	18015		12.0	green
101549428	12	26707		12.0	green
101549629	0	1473		0.0	green
101549998	12	4736		12.0	green
101550220	0	1591	0.0	0.0	green
101550261	12	18815		12.0	green
101550313	0	19579		0.0	green
101551097	0	13666	0.0	0.0	green
101551481	0	19013	0.0	0.0	green
101552395	0	20759	0.0	0.0	green
101552483	12	18856		12.0	green
101552874	0	17945	0.0	0.0	green
101552883	0	28275	0.0	0.0	green
101552938	12	28270		12.0	green
101553157	0	19015	0.0	0.0	green
101553659	12	18464		12.0	green
101553823	0	3199	0.0	0.0	green
101554668	0	34746	0.0	12.0	green
101554863	0	19887	0.0	0.0	green
101554912	12	28220		12.0	green
101555782	0	22695	0.0	0.0	green
101555934	0	19588	0.0	0.0	green
101558279	12	17775		12.0	green
101558292	12	18897		12.0	green
101558762	0	3243	0.0	0.0	green
101558993	0	23857	0.0	0.0	green
101559025	0	18644	0.0	0.0	green
101560587	12	18794		12.0	green
101560815	12	16761		12.0	green
101560941	12	18465		12.0	green
101560960	0	22701	0.0	0.0	green
101561091	0	24422	0.0	0.0	green
101561193	0	19299	0.0	0.0	green
101561693	12	19762		12.0	green
101562474	12	17768		12.0	green
101562664	0	24221	0.0		green
101562758	0	1479		0.0	green
101563288	0	24229	0.0		green
101564430	12	21958		12.0	green
101564536	0	20884	0.0	0.0	green
101565123	0	19365		0.0	green
101566285	0	3143	0.0	0.0	green
101566341	0	4028	0.0		green
101566598	0	24139	0.0	0.0	green
101567041	12	13446		12.0	green
101567362	0	2027		0.0	green
101567863	0	21814	0.0	0.0	green
101568469	0	18479	0.0		green
101568499	12	21840		12.0	green
101569493	0	29508	0.0	0.0	green
101570526	0	21817	0.0	0.0	green
101570622	0	22110	0.0	12.0	green
101570837	0	20793	0.0	0.0	green
101572033	12	22130		12.0	green
101572336	12	21419		12.0	green
101572652	0	24634	0.0	0.0	green
101572655	0	42075	0.0	0.0	green
101572899	12	20980		12.0	green
101573167	12	42190		12.0	green
101573691	0	21835	0.0	0.0	green
101573788	12	21941		12.0	green
101573920	12	22033		12.0	green
101574442	12	23790		12.0	green
101574672	12	21294		12.0	green
101575075	12	21296		12.0	green
101575086	12	28594		12.0	green
101575677	0	25120		0.0	green
101576205	0	41743	0.0		green
101576715	0	24546	0.0		green
101576782	12	22041		12.0	green
101577308	0	22234	0.0	0.0	green
101577885	0	25129	0.0	0.0	green
101578018	0	24908	0.0	0.0	green
101578022	0	41236	0.0	0.0	green
101578283	12	30797		12.0	green
101578294	0	29455		0.0	green
101579614	0	24404	0.0	0.0	green
101580011	0	24226	0.0	0.0	green
101580247	12	20489		12.0	green
101580419	0	23124	0.0	0.0	green
101580524	0	22128	0.0	0.0	green
101580575	0	22885	0.0	0.0	green
101580716	0	21310	0.0	0.0	green
101580767	12	21762		12.0	green
101580948	12	21324		12.0	green
101581124	12	22052		12.0	green
101581613	12	21321		12.0	green
101582422	12	22121		12.0	green
101582615	0	24696		0.0	green
101582666	12	22230		12.0	green
101583421	12	22231		12.0	green
101583622	0	22833	0.0	0.0	green
101583709	0	32197		0.0	green
101584082	12	37808		12.0	green
101584158	0	22877	0.0	0.0	green
101584391	0	21311	0.0	0.0	green
101584990	12	21627		12.0	green
101585129	12	23015		12.0	green
101585359	0	26064	0.0	0.0	green
101585411	0	22870	0.0	0.0	green
101585484	0	38132	0.0		green
101586049	24	21439		24.0	green
101586617	0	25756	0.0	0.0	green
101587185	12	762		12.0	green
101587186	0	42865	0.0		green
101587480	12	30678		12.0	green
101588314	0	24150	0.0	0.0	green
101589530	0	24834		0.0	green
101589534	0	24836		0.0	green
101589536	0	24837		0.0	green
101589539	0	24838		0.0	green
101589542	0	24839		0.0	green
101589544	0	24840		0.0	green
101589550	0	24841		0.0	green
101589553	0	24842		0.0	green
101589965	0	22863		0.0	green
101590449	0	23396	0.0	0.0	green
101590587	0	31681	0.0	0.0	green
101590593	0	37035		0.0	green
101590643	0	35394	0.0		green
101590955	0	161		0.0	green
101591369	12	23007		12.0	green
101591861	0	22887	0.0	0.0	green
101592569	12	22034		12.0	green
101592642	12	28976		12.0	green
101593571	12	35575		12.0	green
101594320	0	24620	0.0	0.0	green
101594668	0	25351	0.0	0.0	green
101594777	0	36635	0.0	0.0	green
101594811	0	21323	0.0	0.0	green
101594885	0	22819	0.0	0.0	green
101595310	0	23152	0.0	0.0	green
101595366	12	27405		12.0	green
101595834	12	24527		12.0	green
101595919	0	26912	0.0		green
101596414	0	18595	0.0	0.0	green
101596828	0	32799	0.0	12.0	green
101596872	0	23400	0.0	0.0	green
101597070	0	24411	0.0		green
101597220	12	33401		12.0	green
101597411	12	24772		12.0	green
101597971	0	24284	0.0	0.0	green
101598241	12	31851		12.0	green
101598493	12	25609		12.0	green
101598595	12	21331		12.0	green
101599215	12	25119		12.0	green
101599229	12	24357		12.0	green
101600052	0	22267	0.0	0.0	green
101600173	0	31010	0.0	0.0	green
101600811	12	14957		12.0	green
101601065	12	25307		12.0	green
101601576	12	25988		12.0	green
101602037	0	23481	0.0	0.0	green
101602406	12	27749		12.0	green
101602699	12	36205		12.0	green
101602701	12	28646		12.0	green
101603118	12	35817		12.0	green
101603418	0	18484		0.0	green
101603425	0	24622	0.0		green
101603758	0	27385	0.0	0.0	green
101603887	0	29588	0.0	12.0	green
101603896	0	24755	0.0	0.0	green
101603979	12	28957		12.0	green
101604290	0	26330		0.0	green
101604520	0	36844		0.0	green
101604797	12	41502		12.0	green
101605237	0	31390	0.0	0.0	green
101605555	0	25567		0.0	green
101605639	0	24555	0.0	0.0	green
101605730	0	24565	0.0		green
101606001	0	37013	0.0	0.0	green
101606645	0	24098	0.0	0.0	green
101606807	0	24774	0.0	0.0	green
101607771	12	35831		12.0	green
101607800	0	27408	0.0	0.0	green
101608648	12	24431		12.0	green
101609037	0	29902	0.0	0.0	green
101609191	0	18596	0.0	0.0	green
101609393	0	37939		0.0	green
101610479	0	24574	0.0	0.0	green
101610673	0	26209	0.0	0.0	green
101611300	0	25619	0.0	0.0	green
101612996	0	14448	0.0	0.0	green
101613233	12	28973		12.0	green
101613234	12	35827		12.0	green
101613665	0	24569	0.0	0.0	green
101614637	12	29487		12.0	green
101614773	12	27423		12.0	green
101615124	12	35734		12.0	green
101615147	0	27827	0.0	0.0	green
101615153	12	22021		12.0	green
101615660	0	32581	0.0	0.0	green
101616214	0	3532		0.0	green
101616579	0	26087	0.0	0.0	green
101616707	0	32820		0.0	green
101618821	0	25577		0.0	green
101619905	0	25519	0.0		green
101620182	0	29901	0.0	0.0	green
101620313	0	29903	0.0	0.0	green
101620319	0	26674	0.0	0.0	green
101620352	0	24148	0.0	0.0	green
101620585	0	26228	0.0	0.0	green
101620603	0	35520	0.0		green
101620864	0	35135	0.0	0.0	green
101622189	12	28955		12.0	green
101622459	0	35811	0.0	0.0	green
101623101	0	26651		0.0	green
101623153	0	24777	0.0	0.0	green
101623278	0	25923	0.0	0.0	green
101623431	6	22101		6.0	green
101623537	12	35578		12.0	green
101623613	0	31328	0.0	0.0	green
101623795	12	27273		12.0	green
101623819	0	31865		0.0	green
101624439	0	32251	0.0	0.0	green
101624623	0	13735	0.0	0.0	green
101624698	12	36599		12.0	green
101624758	0	24753	0.0		green
101625721	0	27645	0.0		green
101626369	0	25918	0.0	0.0	green
101626590	0	36238		0.0	green
101627166	0	29238	0.0	0.0	green
101627676	0	26217	0.0	0.0	green
101627692	0	31523		0.0	green
101627814	12	31023		12.0	green
101628476	12	28299		12.0	green
101629322	0	24813	0.0	0.0	green
101629387	12	28149		12.0	green
101631045	6	22100		6.0	green
101631047	12	42146		12.0	green
101631218	0	30190		0.0	green
101631219	0	27123	0.0	0.0	green
101631999	0	29437	0.0		green
101632149	12	12543		12.0	green
101632211	12	15181		12.0	green
101632437	12	35868		12.0	green
101632727	0	29557		0.0	green
101633705	0	27126	0.0	0.0	green
101634614	0	33173	6.0	0.0	green
101635417	0	36613	0.0	12.0	green
101635460	0	25919	0.0	0.0	green
101635599	12	30794		12.0	green
101635698	0	32139	0.0	0.0	green
101636244	12	35966		12.0	green
101636388	0	32789	0.0	0.0	green
101638061	0	27127	0.0	0.0	green
101638123	0	31861		0.0	green
101638820	12	41510		12.0	green
101639933	12	24549		12.0	green
101640192	0	29449	0.0		green
101641391	0	27124	0.0	0.0	green
101643181	0	35222	0.0	0.0	green
101643584	0	31860		0.0	green
101645355	0	31859		0.0	green
101647039	0	29239	0.0	0.0	green
101647362	0	32977	0.0	0.0	green
101648302	0	31048	0.0	0.0	green
101649136	12	29732		12.0	green
101649948	0	28328		0.0	green
101650235	12	32945		12.0	green
101650829	0	32777	0.0	12.0	green
101651677	0	29444		0.0	green
101652401	12	31870		12.0	green
101652861	0	31541		0.0	green
101653409	12	36401	12.0		green
101653440	0	29739	0.0		green
101654580	12	30804		12.0	green
101654592	12	38402		12.0	green
101654670	12	31995		12.0	green
101654694	0	36915		0.0	green
101654734	12	36397	12.0		green
101655530	12	11844		12.0	green
101656080	12	30004		12.0	green
101656808	12	33399		12.0	green
101656995	12	31852		12.0	green
101658534	0	30956	0.0	0.0	green
101660690	0	27125	0.0	0.0	green
101662038	0	30802	0.0	0.0	green
101664569	0	31051	0.0	0.0	green
101665661	12	35774		12.0	green
101665956	12	35385		12.0	green
101666944	0	29433	0.0		green
101669031	12	38411		12.0	green
101669124	24	38645		24.0	green
101669191	0	31267	0.0	0.0	green
101669345	0	32252	0.0	0.0	green
101669491	12	32895		12.0	green
101671170	0	38886	0.0	0.0	green
101671285	12	33292		12.0	green
101671820	0	30575	0.0	0.0	green
101672103	6	29445		6.0	green
101674352	12	36062		12.0	green
101674533	0	31081	0.0	0.0	green
101674571	12	35942		12.0	green
101674869	0	32244		0.0	green
101674872	0	32781	0.0	12.0	green
101675002	12	31196		12.0	green
101675083	0	32773	0.0	12.0	green
101675107	0	27392	0.0	0.0	green
101675570	12	35434		12.0	green
101676019	0	31531	0.0	0.0	green
101676030	12	42514		12.0	green
101676033	0	31465		0.0	green
101676043	0	35453	0.0	0.0	green
101676073	0	35504	0.0		green
101676086	0	31460	0.0	0.0	green
101676423	0	35383	0.0		green
101676532	0	30863	0.0	0.0	green
101676795	12	35846		12.0	green
101677786	0	29440	0.0		green
101677796	12	30593		12.0	green
101678837	0	27441	0.0	0.0	green
101679980	12	31889		12.0	green
101680410	12	35901		12.0	green
101680636	0	31082	0.0	0.0	green
101680856	6	31866		6.0	green
101680867	0	36820	0.0	0.0	green
101681234	12	35757		12.0	green
101681550	0	780	0.0	0.0	green
101681801	12	35433		12.0	green
101682864	12	31203		12.0	green
101684827	0	31031		0.0	green
101684997	12	33485		12.0	green
101685275	0	32947	0.0	0.0	green
101685366	12	33046		12.0	green
101686284	12	36034		12.0	green
101688624	0	32899		0.0	green
101689703	12	35791		12.0	green
101689996	0	36891	0.0	0.0	green
101690683	0	32196		0.0	green
101690685	0	36893	0.0	0.0	green
101692036	0	36978	0.0	0.0	green
101692332	0	31653	0.0	0.0	green
101692753	12	16718		12.0	green
101693805	12	35785		12.0	green
101693884	12	41252		12.0	green
101695048	12	35854		12.0	green
101695860	0	32664	0.0		green
101696896	0	35363		0.0	green
101697320	0	42201	0.0	0.0	green
101697329	0	41771	0.0	0.0	green
101697632	0	30831	0.0	0.0	green
101697750	0	32987		0.0	green
101698425	0	32010	0.0		green
101698453	0	32905		0.0	green
101698454	12	36551		12.0	green
101698577	0	32646		0.0	green
101699003	0	33311	0.0	0.0	green
101699923	12	36197		12.0	green
101700650	0	30719	0.0	0.0	green
101701089	12	35825		12.0	green
101701588	12	35812		12.0	green
101703450	0	31679	0.0	0.0	green
101704339	0	34987	0.0	0.0	green
101705370	12	35086		12.0	green
101705789	0	35219	0.0	0.0	green
101706399	12	31997		12.0	green
101708159	0	37129	0.0		green
101708809	12	35087		12.0	green
101709200	12	35799		12.0	green
101710381	0	35139	0.0	0.0	green
101712576	12	35581		12.0	green
101712925	0	33357		0.0	green
101713384	12	35579		12.0	green
101714113	6	35077		6.0	green
101714806	0	36894	0.0	0.0	green
101715309	0	33239	0.0	0.0	green
101715577	0	35442		0.0	green
101716139	0	34991	0.0		green
101717526	12	22054		12.0	green
101717568	12	22038		12.0	green
101719009	0	1853		0.0	green
101719179	0	35127	0.0		green
101719675	0	36225	0.0	0.0	green
101719700	0	35105	0.0	0.0	green
101721752	0	35344	0.0	0.0	green
101721827	0	32842	0.0	0.0	green
101722685	0	36574	0.0	0.0	green
101723001	12	16040		12.0	green
101723675	0	35195	0.0	0.0	green
101723786	0	22066	0.0	0.0	green
101724288	12	33323		12.0	green
101724536	12	41742		12.0	green
101724868	0	32813	0.0	0.0	green
101724904	12	35775		12.0	green
101727782	12	35727		12.0	green
101729147	12	39490		12.0	green
101729235	0	35490	0.0		green
101729993	12	41467		12.0	green
101730067	12	37546		12.0	green
101730510	12	35853		12.0	green
101731706	12	12428		12.0	green
101731713	12	12429		12.0	green
101731723	12	12430		12.0	green
101731726	12	12432		12.0	green
101731727	12	11152		12.0	green
101731730	12	12433		12.0	green
101731731	12	12434		12.0	green
101731734	12	12435		12.0	green
101733136	0	32900		0.0	green
101734172	0	35191	0.0	0.0	green
101734781	0	1474		0.0	green
101735273	12	19916		12.0	green
101735701	6	3898		6.0	green
101736592	0	35368		0.0	green
101736847	0	42204	0.0	0.0	green
101737740	0	33502	0.0		green
101738191	0	37039		0.0	green
101738236	12	38648		12.0	green
101738312	0	42203	0.0	0.0	green
101738444	12	42162		12.0	green
101741148	0	2413	0.0	0.0	green
101743493	0	37224	0.0	0.0	green
101743576	0	3519		0.0	green
101745500	0	36817	0.0	0.0	green
101747728	0	35448	0.0	0.0	green
101751302	0	35455	0.0	0.0	green
101752767	12	15660		12.0	green
101757339	0	35176		0.0	green
101757922	0	37041		0.0	green
101758685	12	14963		12.0	green
101759159	0	41541	0.0	0.0	green
101760170	0	42634	0.0		green
101760671	12	12978		12.0	green
101761026	12	41248		12.0	green
101761119	0	37842		0.0	green
101761581	0	36814		0.0	green
101762461	6	3914		6.0	green
101764819	0	36763	0.0	12.0	green
101765309	0	42793	6.0	0.0	green
101765626	0	35911	0.0	0.0	green
101766381	0	43093	0.0		green
101766756	12	42128		12.0	green
101766894	0	41066	0.0	0.0	green
101769019	0	37447	0.0	0.0	green
101769215	12	41312		12.0	green
101769500	0	39406	0.0		green
101769501	0	37443	0.0	0.0	green
101770171	12	4677		12.0	green
101770668	0	41277	0.0	0.0	green
101770876	12	22051		12.0	green
101770938	12	21417		12.0	green
101770941	12	35879		12.0	green
101771152	12	21836		12.0	green
101771154	12	21418		12.0	green
101773309	0	38561	0.0	0.0	green
101773609	12	14832		12.0	green
101774629	12	40439		12.0	green
101775149	0	38942	0.0		green
101775177	0	38059	6.0	0.0	green
101775189	0	9507		0.0	green
101775319	12	39538		12.0	green
101775394	0	2427	0.0	0.0	green
101775611	12	41208		12.0	green
101775613	0	2424	0.0	0.0	green
101776133	6	3969		6.0	green
101776469	6	3974		6.0	green
101776472	12	41153	12.0		green
101777541	12	35768		12.0	green
101778566	12	35769		12.0	green
101778590	0	22040	0.0	0.0	green
101778593	12	35872		12.0	green
101778594	12	35877		12.0	green
101778727	0	38155	0.0	0.0	green
1246405	12	15130		12.0	green
1250250	12	4583		12.0	green
1250576	12	8158		12.0	green
1250602	18	16959		18.0	green
1251640	18	16734		18.0	green
1254142	6	2174		6.0	green
1254354	12	13231		12.0	green
1254476	12	165		12.0	green
1256165	12	7963		12.0	green
1256322	12	16030		12.0	green
1260201	12	5703		12.0	green
1260766	0	32721	0.0		green
1262533	12	36379	12.0		green
1263116	0	8821	0.0	12.0	green
1264241	24	14108		24.0	green
1264464	12	12945		12.0	green
1264604	12	16736		12.0	green
1266406	0	8981		0.0	green
1267175	12	13202		12.0	green
1272106	0	7366		0.0	green
1273201	12	476		12.0	green
1273304	0	8450		0.0	green
1273516	12	11814		12.0	green
1275002	12	3193		12.0	green
1275332	12	15772		12.0	green
1277355	12	17274		12.0	green
1300031	0	7355		0.0	green
1300217	0	8717	0.0	12.0	green
1301573	12	11402		12.0	green
1301706	0	11972		0.0	green
1302422	12	15137		12.0	green
1302751	12	8132		12.0	green
1303703	12	11274		12.0	green
1305440	12	13965		12.0	green
1306016	12	4743		12.0	green
1306050	0	8908	0.0	12.0	green
1306053	12	4820		12.0	green
1306665	12	1017		12.0	green
1307333	12	16093		12.0	green
1310650	0	8716	0.0	12.0	green
14730560R	12	1019		12.0	green
15030100R	12	15585		12.0	green
15420200R	12	6789		12.0	green
15740290R	12	5019		12.0	green
16930290R	12	16904		12.0	green
17340520R	0	30444		0.0	green
18020010R	24	15164		24.0	green
18420110R	0	3379		0.0	green
19620690R	12	11344		12.0	green
21120500R	0	8623		0.0	green
21620870R	12	14899		12.0	green
2983306R	12	3633		12.0	green
2983335R	0	19688		0.0	green
2984688R	0	14504	12.0	0.0	green
2984705R	12	14558		12.0	green
2984715R	6	1432		6.0	green
2984726R	12	15028		12.0	green
2984727R	0	14666	12.0	0.0	green
2984761R	0	26550	0.0	0.0	green
2984771R	12	33528		12.0	green
2984779R	12	10509		12.0	green
2984816R	12	17159		12.0	green
2984829R	0	3516		0.0	green
2984852R	24	21443		24.0	green
2985062R	12	16663		12.0	green
2985080R	12	4636		12.0	green
2985087R	0	1903		0.0	green
2985088R	12	11379		12.0	green
2985091R	12	6881		12.0	green
2985093R	0	8801	0.0	12.0	green
2985099R	12	8011		12.0	green
2985108R	0	1896		0.0	green
2985109R	0	25762	0.0	0.0	green
2985110R	0	22246	0.0	0.0	green
2985111R	12	16283		12.0	green
2985112R	12	14062		12.0	green
2985113R	12	16386		12.0	green
2985115R	6	1711		6.0	green
2985120R	0	6219	6.0	0.0	green
2985121R	0	10347	0.0	0.0	green
2985124R	0	3467		0.0	green
2985125R	6	1615		6.0	green
2985126R	0	13843	0.0	0.0	green
2985127R	12	14681		12.0	green
2985128R	12	11373		12.0	green
2985134R	12	7770		12.0	green
2985138R	12	7886		12.0	green
2985158R	12	4731		12.0	green
2985176R	12	10414		12.0	green
2985179R	18	7758		18.0	green
2985190R	12	3653		12.0	green
2985191R	0	1940		0.0	green
2985192R	12	8848		12.0	green
2985193R	12	7797		12.0	green
2985194R	24	15148		24.0	green
2985195R	12	13897		12.0	green
2985196R	0	4211	0.0	0.0	green
2985199R	12	17273		12.0	green
2985213R	0	23803		0.0	green
2985214R	0	9365		0.0	green
2985236R	12	4793		12.0	green
2985248R	0	8872	0.0	0.0	green
7500663	12	17415		12.0	green
7500844	12	15133		12.0	green
7501160	0	11538		0.0	green
7501306	12	4754		12.0	green
7501984	6	13586		6.0	green
7502021	12	14548		12.0	green
7502030	12	4735		12.0	green
7502039	12	15533		12.0	green
7502105	12	8068		12.0	green
7502265	12	13815		12.0	green
7502320	12	14680		12.0	green
7502386	12	18959		12.0	green
7502387	12	5737		12.0	green
7502510	12	1009		12.0	green
7502520	0	18401	0.0		green
7502533	12	7866		12.0	green
7502536	12	6832		12.0	green
7502587	0	3472		0.0	green
7502589	0	3492		0.0	green
7503051	0	4049	6.0	0.0	green
7503056	12	7788		12.0	green
7503060	12	10306		12.0	green
7503062	12	15161		12.0	green
7503089	12	617		12.0	green
7503090	12	33277		12.0	green
7503323	12	6830		12.0	green
7503623	0	11601		0.0	green
7505459	12	6503		12.0	green
7505563	12	14348		12.0	green
7505564	0	6220	6.0	0.0	green
7505579	0	9350		0.0	green
7505689	12	17298		12.0	green
7505876	0	10338		0.0	green
7505881	0	2169	12.0	0.0	green
7506129	12	23332		12.0	green
7506220	12	12477		12.0	green
7506743	0	9479		0.0	green
7506858	12	7600		12.0	green
7506860	0	14929		0.0	green
7506870	12	11816		12.0	green
7506897	12	15030		12.0	green
7507052	0	6379	0.0		green
7507497	12	10850		12.0	green
7508686	0	16961	0.0	12.0	green
7509477	0	37199	0.0		green
7509572	6	38516		6.0	green
7510258	12	4261		12.0	green
7511484	12	13882		12.0	green
7511540	0	19463	0.0		green
7512134	12	8025		12.0	green
7512719	12	13243		12.0	green
7512895	0	9031		0.0	green
7513219	6	1626		6.0	green
7513292	12	11294		12.0	green
7513587	12	16497		12.0	green
7513617	12	1357		12.0	green
7513619	0	1902		0.0	green
7513702	12	16573		12.0	green
7513795	0	14359	0.0	0.0	green
7600053	12	12488		12.0	green
7600076	12	18259		12.0	green
7600105	12	17373		12.0	green
7600111	12	13908		12.0	green
7600115	12	4652		12.0	green
7600130	12	16551		12.0	green
7600137	12	8885		12.0	green
7600545	6	3696		6.0	green
7600747	12	14371		12.0	green
7601655	0	9008		0.0	green
7601744	18	13930		18.0	green
7602632	12	2459		12.0	green
7603128	12	12933		12.0	green
7603335	12	5263		12.0	green
7603486	18	1731		18.0	green
7603509	12	13507		12.0	green
7603616	12	12609		12.0	green
7603663	0	8884	0.0	12.0	green
7603729	12	6077		12.0	green
7603873	12	7967		12.0	green
7604950	12	11859		12.0	green
7605074	12	15868		12.0	green
7605655	12	7099		12.0	green
7605801	0	6214	6.0	0.0	green
7605818	12	12480		12.0	green
7605904	0	4159	0.0	0.0	green
7605913	12	3194		12.0	green
7605941	0	8869	0.0	12.0	green
7606847	12	7630		12.0	green
7606849	12	18255		12.0	green
7607091	0	15040	0.0		green
7607123	12	3186		12.0	green
7607167	12	5583		12.0	green
7607910	0	8743	0.0	12.0	green
7608025	12	8168		12.0	green
7608063	12	13344		12.0	green
7608076	12	6289		12.0	green
7608465	0	42449	0.0	0.0	green
7608491	12	13370		12.0	green
7609331	0	31490		0.0	green
7609387	12	13339		12.0	green
7609541	0	9502		0.0	green
7609576	12	13755	12.0	12.0	green
7609631	12	4782		12.0	green
7609811	12	7035		12.0	green
7609829	12	7110		12.0	green
7610369	12	4669		12.0	green
7610510	12	7497		12.0	green
7610512	24	1399		24.0	green
7610519	0	6699		0.0	green
7610646	0	8925	0.0	12.0	green
7611109	0	8744	0.0	12.0	green
7611528	24	21434		24.0	green
7611530	0	8800	0.0	12.0	green
7612148	12	16063		12.0	green
7613461	12	16489		12.0	green
7613873	12	8012		12.0	green
7701756	12	16219		12.0	green
7701802	12	3185		12.0	green
7701852	0	38705	0.0		green
7701859	12	14857		12.0	green
7701875	12	17405		12.0	green
7701902	0	8883	0.0	12.0	green
7701953	12	8225		12.0	green
7702013	12	10412		12.0	green
7702072	24	7648		24.0	green
7702118	12	2497		12.0	green
7702125	12	932		12.0	green
7702639	12	12825		12.0	green
7702986	12	3184		12.0	green
7703701	0	17883	0.0		green
7703854	12	16065		12.0	green
7703893	12	15704		12.0	green
7703942	0	8837	0.0	12.0	green
7703944	0	15019	0.0	0.0	green
7703966	12	906		12.0	green
7703976	6	8887		6.0	green
7704052	12	14426		12.0	green
7704136	12	7011		12.0	green
7704218	12	2454		12.0	green
7704851	12	42249		12.0	green
7704869	12	8108		12.0	green
7705085	12	21437		12.0	green
7705086	12	10449		12.0	green
7705431	12	8041		12.0	green
7705432	12	4262		12.0	green
7705469	12	12885		12.0	green
7705721	12	883		12.0	green
7705865	12	895		12.0	green
7705876	12	13895		12.0	green
7705941	0	8920	0.0	12.0	green
7705978	0	11539		0.0	green
7706726	12	15540		12.0	green
7706761	12	16823		12.0	green
7706787	12	16843		12.0	green
7707242	12	6825		12.0	green
7707343	18	5849		18.0	green
7707449	12	7599		12.0	green
7707467	12	13074		12.0	green
7707720	0	19345	0.0	12.0	green
7707904	0	8942	0.0	12.0	green
7708044	0	24910		0.0	green
7708110	12	4815		12.0	green
7708170	12	16731		12.0	green
7708205	12	16815		12.0	green
7708381	12	16885		12.0	green
7708433	12	13362		12.0	green
7709027	12	16092		12.0	green
7801132	12	4833		12.0	green
7801231	12	17370		12.0	green
7801255	0	29544		0.0	green
7801702	24	16858		24.0	green
7801723	12	831		12.0	green
7801727	24	16897		24.0	green
7801773	12	1367		12.0	green
7802221	12	11405		12.0	green
7802443	12	14159		12.0	green
7802471	12	4885		12.0	green
7802620	12	833		12.0	green
7802649	0	11484		0.0	green
7802778	12	14540		12.0	green
7802871	12	1355		12.0	green
7802876	0	8824	0.0	12.0	green
7802877	0	6211	0.0		green
7802879	0	11964		0.0	green
7802914	12	8880		12.0	green
7803043	0	6431		0.0	green
7803146	12	15196		12.0	green
7803944	12	15222		12.0	green
7804028	12	3704		12.0	green
7804127	12	12603		12.0	green
7804134	12	9320		12.0	green
7805099	0	30571	0.0	0.0	green
7805336	0	32795	0.0	12.0	green
7805358	0	8730	0.0	12.0	green
7805381	0	11284	0.0		green
7805421	0	8814	0.0	12.0	green
7805975	0	4054		0.0	green
7805992	0	9147		0.0	green
7806016	18	16942		18.0	green
7806056	12	14311		12.0	green
7806090	12	15182		12.0	green
7806107	12	4267		12.0	green
7806109	12	15910		12.0	green
7806136	12	15239		12.0	green
7806519	12	7879		12.0	green
7806594	12	19169		12.0	green
7806862	18	12580		18.0	green
7806864	12	14266		12.0	green
7807105	12	13083		12.0	green
7807107	12	3217		12.0	green
7807205	12	10564		12.0	green
7807270	0	4627	0.0	0.0	green
7807333	12	17095		12.0	green
7808448	12	13017		12.0	green
7808616	12	23063		12.0	green
7808666	6	1419		6.0	green
7808754	12	3752		12.0	green
7808782	12	11783		12.0	green
7808924	12	12855		12.0	green
7808986	12	13752		12.0	green
7809042	0	9410		0.0	green
7809084	0	10336	0.0	12.0	green
7809375	0	8996		0.0	green
7809641	6	8796		6.0	green
7809942	12	4855		12.0	green
7809992	0	8706	0.0	12.0	green
7810364	12	15991		12.0	green
7900445	12	16840		12.0	green
7900587	0	9010		0.0	green
7900832	12	4681		12.0	green
7901092	0	21382	0.0	0.0	green
7901143	12	25118		12.0	green
7901431	0	9765		0.0	green
7902034	12	13169		12.0	green
7902060	12	8055		12.0	green
7902477	0	4161	0.0	0.0	green
7902492	0	8830	0.0	12.0	green
7902782	12	17203		12.0	green
7903272	0	14551	0.0	0.0	green
7903310	12	13885		12.0	green
7903311	12	5609		12.0	green
7903371	0	15240	0.0	0.0	green
7903387	12	10737		12.0	green
7904187	0	14331		0.0	green
7904294	12	13443		12.0	green
7904301	12	14848		12.0	green
7904614	24	15803		24.0	green
7905040	12	5906		12.0	green
7905289	12	4660		12.0	green
7905298	12	1102		12.0	green
7905435	0	9568		0.0	green
7905481	12	13386		12.0	green
7905527	12	16054		12.0	green
7905558	12	14024		12.0	green
7905589	12	16087		12.0	green
7905731	12	15038		12.0	green
7905788	12	12831		12.0	green
7905840	12	17123		12.0	green
7905907	0	9548		0.0	green
7906073	12	13768		12.0	green
7906158	12	23065		12.0	green
7906240	0	12861	0.0	0.0	green
7906255	6	4068		6.0	green
7906803	0	21341	0.0	0.0	green
7906882	12	3082		12.0	green
7907126	12	915		12.0	green
7907132	12	3224		12.0	green
