NlmUniqueID	sherpa_id	sherpa_has_oa_path
101150042	14560	yes
101132535	14561	yes
8811105	13903	yes
9802571	6588	yes
0364456	12996	yes
8109087	6224	yes
9100095	11394	yes
8709751	15134	yes
101125647	10346	yes
9610936	16422	yes
101264260	18250	yes
9516534	17291	yes
9214478	7104	yes
101465604	7105	yes
101603758	27385	yes
101093320	8119	yes
9513710	1378	yes
101120118	22372	yes
101125610	13028	yes
101529315	1864	yes
9501023	35213	yes
101475259	20444	yes
101605730	24565	yes
8712028	7106	yes
8900963	13030	yes
101266600	2641	yes
101231818	1865	yes
101713384	35579	yes
101524770	11896	yes
101242662	2642	yes
101197791	7791	yes
0035623	9888	yes
9304400	11396	yes
101465514	30005	yes
9107902	10349	yes
100954969	7107	yes
9607835	24214	yes
8903333	13904	yes
101235389	15757	yes
100890581	4005	yes
100964009	19458	yes
100973394	13256	yes
101590955	161	yes
9814314	10470	yes
9706297	12258	yes
8610688	6930	yes
101674533	31081	yes
101680636	31082	yes
101299742	4006	yes
9509185	9390	yes
101580247	20489	yes
101604290	26330	yes
0046052	14051	yes
7803146	15196	yes
101692753	16718	yes
101498346	16230	yes
101181344	7518	yes
8707812	1379	yes
101632211	15181	yes
0400764	14941	yes
7505689	17298	yes
100955036	8126	yes
8805008	2549	yes
8807334	8127	yes
0255562	14667	yes
0401067	14685	yes
0021406	19691	yes
101088070	7792	yes
101676795	35846	yes
101233142	12875	yes
101278111	12304	yes
101525249	18025	yes
101712576	35581	yes
101241272	11334	yes
101233132	960	yes
101603418	18484	yes
101528330	9393	yes
101696896	35363	yes
9604648	1643	yes
101761119	37842	yes
100890575	1644	yes
101499734	1646	yes
101231976	1645	yes
101528555	24265	yes
101698577	32646	yes
9216904	1650	yes
101697750	32987	yes
100941354	1652	yes
101155473	1653	yes
9502015	1654	yes
101736592	35368	yes
101215604	1655	yes
101674869	32244	yes
101283273	1656	yes
9809671	1657	yes
101651677	29444	yes
8502408	18026	yes
101167924	5884	yes
101284307	1660	yes
101124168	4010	yes
101500075	4011	yes
101500077	4012	yes
101672103	29445	yes
101124171	4013	yes
101500078	4014	yes
101500079	4015	yes
100962779	4016	yes
101124169	4017	yes
101190261	4019	yes
100962782	4020	yes
101500081	26037	yes
101500072	29446	yes
100962781	4023	yes
101500080	4024	yes
101500082	4025	yes
101186374	4026	yes
0410462	4008	yes
0400767	36195	yes
0326264	8130	yes
8503921	33051	yes
101286577	9023	yes
100886622	31009	yes
101189728	36147	yes
8706402	1380	yes
9615568	6783	yes
0331777	9024	yes
0400773	36001	yes
9431867	961	yes
9426182	9792	yes
101286574	2643	yes
100883417	3231	yes
100887420	1381	yes
9508166	12877	yes
9511374	1222	yes
8006959	12841	yes
7613461	16489	yes
101156086	15658	yes
101189034	9026	yes
101517977	22235	yes
101573167	42190	yes
0035665	9028	yes
8218700	9029	yes
9709714	8131	yes
9215515	11398	yes
101597070	24411	yes
9211377	4795	yes
9422763	9030	yes
101142069	15659	yes
8219232	4796	yes
0042005	4217	yes
101636388	32789	yes
7905298	1102	yes
100959175	17012	yes
101778590	22040	yes
9503763	8956	yes
0401060	8876	yes
9804159	6932	yes
101135365	13092	yes
9111470	15864	yes
8809320	6589	yes
7609829	7110	yes
9606526	3693	yes
8101187	10719	yes
8103156	15865	yes
9440588	6309	yes
7512895	9031	yes
9614434	12218	yes
9112672	1223	yes
9009029	16464	yes
0020713	15867	yes
8904467	3499	yes
101719700	35105	yes
8904907	4027	yes
101295103	35692	yes
1302751	8132	yes
100892086	9396	yes
9113791	2046	yes
9100935	8879	yes
101256850	11847	yes
9504819	9526	yes
9008004	4797	yes
7908181	8133	yes
7802914	8880	yes
101290381	28689	yes
100929017	16490	yes
8303326	13906	yes
101627814	31023	yes
100886823	15207	yes
101669124	38645	yes
9882884	15984	yes
9100937	7363	yes
9815751	1382	yes
101150032	18731	yes
9613595	32543	yes
8915233	7520	yes
9815620	15273	yes
9704130	28987	yes
100927567	963	yes
101666944	29433	yes
101631999	29437	yes
101677786	29440	yes
0347631	15640	yes
8201017	8882	yes
101562758	1479	yes
0411011	1383	yes
100892832	5902	yes
101518322	12102	yes
7703976	8887	yes
0042033	4799	yes
9808649	15923	yes
101140025	32797	yes
9433357	9399	yes
0401006	15221	yes
100891857	15921	yes
9303945	33052	yes
9505881	7112	yes
101470760	14691	yes
9433248	10370	yes
101084156	10371	yes
101675107	27392	yes
100897394	7113	yes
0376404	8890	yes
8805022	9400	yes
9012906	10372	yes
101304602	15922	yes
7701902	8883	yes
9435953	10369	yes
7600137	8885	yes
9315625	15981	yes
7905040	5906	yes
8606733	9401	yes
101566341	4028	yes
101143078	15980	yes
8306569	22308	yes
9100365	29989	yes
101152213	2646	yes
100892202	1104	yes
9113797	2149	yes
0376405	7698	yes
101521595	17521	yes
101469429	25137	yes
101303911	15545	yes
100897395	7699	yes
9106714	16231	yes
101264860	4029	yes
8709551	4800	yes
0401007	8893	yes
9422759	1943	yes
9205857	1384	yes
8309883	965	yes
9433361	7522	yes
9312169	966	yes
101156063	22070	yes
101134822	17429	yes
0150372	8139	yes
1272106	7366	yes
101131135	1472	yes
8711562	24216	yes
101570526	21817	yes
7809033	32824	yes
9422756	20446	yes
101627692	31523	yes
9607837	1052	yes
0135054	9034	yes
101532965	25551	yes
0401107	19573	yes
101580419	23124	yes
101631219	27123	yes
101635417	36613	yes
9604937	17214	yes
9435674	967	yes
9436057	968	yes
8208839	16009	yes
8508431	8897	yes
0267442	9036	yes
101599215	25119	yes
101730510	35853	yes
101695048	35854	yes
0054655	9037	yes
7802443	14159	yes
101137103	13361	yes
7708433	13362	yes
8904931	8898	yes
9508565	11897	yes
101167768	10189	yes
101319632	8143	yes
9001454	4805	yes
8806621	17430	yes
8301221	969	yes
101154995	18028	yes
100890393	7793	yes
101253266	12103	yes
8610391	16141	yes
0334721	9038	yes
101266602	2647	yes
101144387	11899	yes
0200547	41828	yes
0254463	4806	yes
8409486	8899	yes
101501666	3794	yes
101494830	10474	yes
7806107	4267	yes
0376412	3386	yes
9100105	13452	yes
101144015	35696	yes
100961504	8900	yes
0144042	4807	yes
8508176	19328	yes
101479826	21083	yes
8303541	30422	yes
7803944	15222	yes
9206575	7150	yes
100883685	18270	yes
101582666	22230	yes
8709766	7117	yes
100898941	16537	yes
7508686	16961	yes
101555934	19588	yes
100894201	16011	yes
101130835	2564	yes
9612504	31443	yes
101247723	19085	yes
8704926	11642	yes
101232529	2152	yes
8608542	8901	yes
100966936	9039	yes
0421110	32234	yes
101462774	2649	yes
9437094	33003	yes
7910948	24374	yes
8703571	8149	yes
0401121	2154	yes
101236354	2650	yes
9007504	9040	yes
101595366	27405	yes
101583421	22231	yes
9431380	6936	yes
9706087	16627	yes
0175411	19700	yes
101309314	18269	yes
9106718	2499	yes
101549629	1473	yes
0356657	4268	yes
101186624	13907	yes
8003849	16407	yes
0401126	4809	yes
100954653	8903	yes
7909102	6236	yes
8406799	15223	yes
9809673	35699	yes
100939345	2494	yes
8507560	8904	yes
8909729	12259	yes
8700164	971	yes
8701858	8957	yes
100886002	6938	yes
8100625	29612	yes
101484755	16536	yes
8708728	8150	yes
8508183	16538	yes
9114967	9042	yes
101572033	22130	yes
8912748	8905	yes
8510590	13909	yes
0365332	8152	yes
0100714	22094	yes
8103046	10909	yes
101248897	2652	yes
8609169	8153	yes
9802574	15224	yes
0376422	6237	yes
101603425	24622	yes
101238549	12306	yes
0401131	10321	yes
0372307	22989	yes
8700166	9409	yes
9313276	11900	yes
7809042	9410	yes
9703164	9411	yes
101517071	3500	yes
101473502	7543	yes
0401132	8606	yes
101590643	35394	yes
0401133	15227	yes
101274347	9414	yes
101499631	9412	yes
100898744	6939	yes
1301573	11402	yes
101260152	4811	yes
8907069	8458	yes
0154720	8155	yes
9812552	972	yes
9610932	973	yes
101623431	22101	yes
101582615	24696	yes
8406521	16628	yes
101201192	7544	yes
101471195	18264	yes
9212404	18274	yes
9208369	7545	yes
101231005	8907	yes
100897350	12307	yes
101083949	24218	yes
0367050	12843	yes
101234999	35860	yes
8907422	11403	yes
101626369	25918	yes
0421737	9889	yes
0152016	9043	yes
8402938	10721	yes
8111305	27407	yes
101258058	2653	yes
101133385	11600	yes
7503623	11601	yes
9012921	11971	yes
0376424	9044	yes
101734781	1474	yes
0376425	6940	yes
101124451	18030	yes
9013641	2500	yes
100954728	16448	yes
101197454	11337	yes
100888160	18031	yes
101760671	12978	yes
101229718	12905	yes
0401220	11266	yes
9102787	4812	yes
8109120	975	yes
101676019	31531	yes
0401141	13640	yes
0427461	33274	yes
100883369	3881	yes
9815683	7399	yes
9306921	11340	yes
1256322	16030	yes
101607800	27408	yes
0231714	7400	yes
101208185	7401	yes
9612022	7546	yes
9015520	976	yes
9200492	7547	yes
9427222	10350	yes
8904486	7548	yes
101318927	15958	yes
9814578	17440	yes
101148926	3784	yes
101201889	7154	yes
9208688	41254	yes
9309004	7155	yes
9430925	1402	yes
9880970	8157	yes
9882809	10351	yes
8803554	15769	yes
101273919	17988	yes
9207397	6981	yes
9106343	13032	yes
0401224	41250	yes
101602701	28646	yes
101291431	12105	yes
1250576	8158	yes
0066751	10841	yes
7802221	11405	yes
1306050	8908	yes
9208117	977	yes
101183755	17601	yes
101238922	17595	yes
101239074	17596	yes
101231360	17597	yes
101291488	17598	yes
101285081	17599	yes
101238921	17600	yes
101491319	17129	yes
9437432	32737	yes
100901316	9419	yes
7509477	37199	yes
8800535	13525	yes
101481266	1480	yes
101178411	2656	yes
0376427	5960	yes
101626590	36238	yes
0401147	42179	yes
0234135	1944	yes
0401150	24335	yes
101130961	1945	yes
101227436	39094	yes
101468093	8459	yes
101552483	18856	yes
8918173	19036	yes
9703530	978	yes
8106540	7552	yes
9607037	5964	yes
100894724	17447	yes
0430463	4813	yes
101547532	15068	yes
100897390	2164	yes
0401152	17448	yes
101472305	12106	yes
101484100	16143	yes
101245157	11603	yes
8908934	19336	yes
7505876	10338	yes
7505881	2169	yes
101291585	8911	yes
0401233	4679	yes
0376442	4814	yes
101273946	8612	yes
7900832	4681	yes
9886009	16039	yes
100936353	16048	yes
9431859	4687	yes
100909380	35707	yes
9307844	10500	yes
9808648	16578	yes
8101368	13920	yes
9815755	24217	yes
7707720	19345	yes
101532368	30902	yes
101186484	1386	yes
101212092	17022	yes
9441434	32049	yes
9211750	6950	yes
8700181	13910	yes
101092707	1888	yes
101298608	1889	yes
9806853	17197	yes
101189384	26041	yes
101598595	21331	yes
7708110	4815	yes
9106748	8912	yes
0103314	40340	yes
0376465	16673	yes
9601800	29547	yes
9502838	9892	yes
0376470	42138	yes
9513551	6951	yes
0226661	27437	yes
101230058	6952	yes
8802734	3510	yes
8904079	3509	yes
8915253	3503	yes
0376473	3504	yes
8807983	16306	yes
9604099	5980	yes
1254142	2174	yes
9606928	3505	yes
101135751	21921	yes
0376475	10322	yes
0435062	8167	yes
0376476	3506	yes
9007542	9429	yes
100940059	9430	yes
101214316	3507	yes
101495376	3508	yes
0376503	17310	yes
9502924	22599	yes
9214524	7556	yes
8401537	9045	yes
7608025	8168	yes
0376505	8913	yes
0024046	9046	yes
9110958	5982	yes
2984829R	3516	yes
101474167	9047	yes
8501498	15236	yes
9808463	2175	yes
9716844	10293	yes
9306503	9436	yes
101558762	3243	yes
9715279	11408	yes
101723786	22066	yes
101250499	17450	yes
101259775	1226	yes
101213861	32231	yes
0144032	2176	yes
9438285	693	yes
9202144	9439	yes
9210257	16631	yes
9306156	8914	yes
0415677	8172	yes
101265111	2658	yes
8109958	1389	yes
8302501	35496	yes
9604102	4817	yes
0123703	4818	yes
101765309	42793	yes
0177625	17008	yes
9317213	43075	yes
101467995	13063	yes
101770876	22051	yes
0401260	14287	yes
8802365	7560	yes
9918266300206676	3960	yes
101776133	3969	yes
9918470777806676	3973	yes
101776469	3974	yes
101266081	3959	yes
101309942	3963	yes
101291922	3978	yes
101605639	24555	yes
9511366	1115	yes
9804508	8916	yes
101278116	12308	yes
8104825	22131	yes
0365337	3517	yes
7802471	4885	yes
101213381	1481	yes
8701128	980	yes
19620690R	11344	yes
101153627	2659	yes
9015668	2551	yes
101778727	38155	yes
8907465	7750	yes
101224380	2660	yes
101291249	9449	yes
100966036	11760	yes
7908221	9450	yes
101773609	14832	yes
8709782	16082	yes
101392499	4270	yes
7806136	15239	yes
8006373	9927	yes
101231974	16084	yes
101167637	6014	yes
101543738	7561	yes
101146940	33054	yes
101140022	12881	yes
101090633	2661	yes
0137356	9048	yes
9616368	6784	yes
9005499	2052	yes
0332173	17145	yes
101298744	32792	yes
8309919	8917	yes
101216893	2662	yes
101717526	22054	yes
101632437	35868	yes
101778593	35872	yes
100940588	16469	yes
0425754	19503	yes
101778594	35877	yes
101770941	35879	yes
100885154	17750	yes
8303003	39681	yes
1267175	13202	yes
9112448	7563	yes
2984779R	10509	yes
8711016	19511	yes
8710716	22064	yes
101270873	3980	yes
100936348	8435	yes
0405571	9874	yes
8708093	4819	yes
8206885	8218	yes
100883501	1391	yes
8109978	6958	yes
101662038	30802	yes
9509184	12806	yes
101235328	12107	yes
101174860	38944	yes
9701104	28037	yes
7805099	30571	yes
0404520	12364	yes
101226212	22491	yes
101276038	32308	yes
9440156	6034	yes
9516979	4226	yes
9436968	23509	yes
9708377	982	yes
8804206	3763	yes
0404375	993	yes
0060105	994	yes
0323767	24375	yes
9111504	11901	yes
9502210	996	yes
8510679	997	yes
0404510	3792	yes
100883503	11646	yes
0321213	998	yes
101144297	24918	yes
101477511	2664	yes
101587186	42865	yes
7511540	19463	yes
7903371	15240	yes
101743576	3519	yes
0236760	1392	yes
8906258	36008	yes
101653440	29739	yes
101655530	11844	yes
101529880	20549	yes
8904113	2187	yes
101640192	29449	yes
101775189	9507	yes
9516228	17209	yes
101688624	32899	yes
101724288	33323	yes
0411361	31121	yes
101563288	24229	yes
101733136	32900	yes
101465400	11115	yes
0330500	15487	yes
101505086	11116	yes
0404511	11114	yes
101131163	29251	yes
2983335R	19688	yes
1306053	4820	yes
9010218	11411	yes
9807630	9466	yes
9607332	11412	yes
8502262	4824	yes
8911629	15242	yes
101240003	4825	yes
0404514	4826	yes
9009458	11413	yes
101308769	8220	yes
8110297	10725	yes
9717520	10726	yes
8110298	4827	yes
8111343	10727	yes
1264464	12945	yes
0420432	4828	yes
8504688	4829	yes
8610759	1002	yes
9441351	4831	yes
9216162	4832	yes
7801132	4833	yes
9202882	4834	yes
100909394	10729	yes
9431858	10730	yes
0053252	4835	yes
8405117	10731	yes
9815944	4838	yes
0431155	10732	yes
8504689	16559	yes
8809602	4839	yes
101204366	17524	yes
9506704	9467	yes
101316472	9050	yes
101242667	7751	yes
101614773	27423	yes
101743493	37224	yes
7705941	8920	yes
9805554	1947	yes
9421564	8921	yes
101676423	35383	yes
101264408	8922	yes
101561193	19299	yes
7701953	8225	yes
101188418	9051	yes
9504453	11902	yes
7809084	10336	yes
9804161	8226	yes
101271531	4840	yes
9804678	12948	yes
101235338	1911	yes
101530974	12109	yes
101724536	41742	yes
101288795	1393	yes
101279009	1230	yes
8804358	8228	yes
8303205	31827	yes
7506743	9479	yes
2984852R	21443	yes
7603729	6077	yes
101308228	6079	yes
8205036	15947	yes
101295070	18033	yes
101623819	31865	yes
9616322	10513	yes
9604503	10514	yes
8203334	10627	yes
9306181	16042	yes
8904127	1003	yes
101095192	24424	yes
101516571	17153	yes
8103755	15243	yes
9602533	15140	yes
9609749	4038	yes
101680856	31866	yes
7610646	8925	yes
101603979	28957	yes
101130732	16776	yes
101151352	6111	yes
101518422	9488	yes
8412297	18279	yes
9315689	8927	yes
101769501	37443	yes
101176023	19269	yes
8215016	7571	yes
9212457	9490	yes
101611300	25619	yes
101316957	15135	yes
101527581	2669	yes
101752767	15660	yes
9304532	1051	yes
101197107	164	yes
101578022	41236	yes
8902881	9052	yes
0404536	17156	yes
9310896	1004	yes
8603469	16679	yes
9617529	1005	yes
101089166	7574	yes
0235266	18993	yes
101689996	36891	yes
101087697	6590	yes
7810364	15991	yes
1250602	16959	yes
8808537	6136	yes
101258060	2670	yes
9602153	1006	yes
9302957	8241	yes
0074243	4841	yes
8806653	16234	yes
9815642	1482	yes
101233809	9497	yes
100888751	8930	yes
9211789	4842	yes
101491209	4843	yes
8608029	16233	yes
9204360	16232	yes
101168329	16760	yes
0417347	3250	yes
0404551	16758	yes
100970884	28993	yes
8806914	13913	yes
9302532	713	yes
101464963	1007	yes
8111384	17473	yes
101580575	22885	yes
2984816R	17159	yes
101270595	17040	yes
8910884	6146	yes
9613614	17244	yes
9704676	8933	yes
9806675	4846	yes
101140941	4047	yes
21120500R	8623	yes
9314590	2064	yes
100959949	1476	yes
0145600	8243	yes
101570881	22158	yes
0256422	11414	yes
9708216	8261	yes
101316343	9535	yes
101316317	9542	yes
101181252	3659	yes
101538870	14578	yes
7909660	8958	yes
101543518	1477	yes
101597411	24772	yes
0407224	35445	yes
101552395	20759	yes
0420544	11247	yes
0421510	17160	yes
101531441	3795	yes
7903387	10737	yes
101198195	4847	yes
0417353	1961	yes
0413423	20323	yes
101601065	25307	yes
0214745	15136	yes
101466659	41517	yes
101466660	41515	yes
101466663	41516	yes
101699923	36197	yes
9209612	1962	yes
101671170	38886	yes
101506764	6982	yes
101465592	12953	yes
8913523	8962	yes
9515174	14591	yes
9439750	14592	yes
8602702	9549	yes
101134521	1011	yes
7905907	9548	yes
9805461	1404	yes
101530765	17527	yes
100939340	11906	yes
101144385	6256	yes
7506129	23332	yes
101319538	2553	yes
101530967	12111	yes
9708119	9551	yes
101095653	15880	yes
9301182	6985	yes
8709027	4848	yes
0417360	15950	yes
9209120	16194	yes
101554668	34746	yes
101591861	22887	yes
101562664	24221	yes
101517297	16196	yes
101595919	26912	yes
9309923	15882	yes
100883688	11907	yes
8908516	15952	yes
101774629	40439	yes
0243532	15883	yes
0132144	8968	yes
100890578	9555	yes
101230758	12956	yes
100955338	1405	yes
101569493	29508	yes
8310903	23054	yes
9108337	12957	yes
9200566	23055	yes
9708669	23056	yes
8805125	23057	yes
9001516	23058	yes
8507085	23059	yes
101635698	32139	yes
100966032	23060	yes
9310916	23061	yes
100966035	23062	yes
7808616	23063	yes
101613233	28973	yes
100966034	23064	yes
7906158	23065	yes
9890299	23066	yes
101263253	2675	yes
1277355	17274	yes
1301706	11972	yes
9610576	7180	yes
0111356	31089	yes
8409922	13040	yes
101775149	38942	yes
9440471	11106	yes
101244624	13539	yes
0417367	29896	yes
7513702	16573	yes
8303585	10873	yes
7909167	24773	yes
0050452	16574	yes
9108340	31596	yes
8809459	8963	yes
8002867	1013	yes
101606807	24774	yes
101539818	16235	yes
0423221	4851	yes
0417373	9055	yes
101602699	36205	yes
0417372	36241	yes
100883818	3660	yes
101592642	28976	yes
101136421	9561	yes
101273479	9647	yes
9610930	9562	yes
101130615	17166	yes
101196722	18357	yes
100965525	1485	yes
100956422	15826	yes
8511904	4852	yes
9815628	4853	yes
8511905	4854	yes
7809942	4855	yes
9880575	6986	yes
101185242	7427	yes
9426187	15927	yes
101678837	27441	yes
7705469	12885	yes
100887377	15928	yes
101680410	35901	yes
0312020	11089	yes
7909485	18990	yes
9209635	15929	yes
0031164	1963	yes
9309551	18509	yes
8100520	12590	yes
8113214	15930	yes
9506308	9564	yes
8916436	33037	yes
8801552	1486	yes
9423843	8274	yes
101231645	2676	yes
101514185	16425	yes
9802575	41839	yes
101531386	12112	yes
8803967	16389	yes
8410979	16853	yes
101509722	17528	yes
8809466	2238	yes
0413606	3666	yes
9881064	9567	yes
9886167	37179	yes
9879497	13287	yes
101476450	35600	yes
7905435	9568	yes
101558993	23857	yes
21620870R	14899	yes
8708475	17481	yes
101524169	11909	yes
101508311	11911	yes
101536955	7587	yes
7608076	6289	yes
101271249	12310	yes
9204382	2067	yes
101575677	25120	yes
101120023	1016	yes
101266603	2677	yes
100883448	31957	yes
9012472	13041	yes
101278599	14897	yes
101518415	9572	yes
7704052	14426	yes
101170544	2678	yes
8307716	8279	yes
101185267	19428	yes
9310939	6989	yes
1306665	1017	yes
9438793	11913	yes
8607637	7591	yes
9506215	8287	yes
9801717	8477	yes
8912155	36539	yes
0414162	8295	yes
101225070	1487	yes
101126433	14358	yes
8807837	13921	yes
101300786	2555	yes
101179386	6	yes
9309124	2242	yes
101499145	1715	yes
9440159	1716	yes
1254476	165	yes
0370570	32978	yes
0370320	377	yes
0370366	1725	yes
0370374	1726	yes
0373062	19900	yes
7603486	1731	yes
8409340	1736	yes
101572336	21419	yes
8706645	1739	yes
101276222	26400	yes
0370436	3176	yes
0045335	3177	yes
9312325	3178	yes
0421406	10763	yes
8502311	10545	yes
8704771	8710	yes
0370465	3180	yes
0207277	14170	yes
0100626	18678	yes
8004854	3179	yes
8110075	4726	yes
0267200	12950	yes
0370476	3181	yes
0370500	10550	yes
8610224	10551	yes
8000029	4727	yes
8704773	10552	yes
0370473	14174	yes
101587185	762	yes
9505216	10554	yes
0370535	10558	yes
0370534	10557	yes
7807205	10564	yes
9503580	10577	yes
100963897	379	yes
0142167	10406	yes
8305839	10407	yes
9800503	4729	yes
8002646	3182	yes
0116744	10405	yes
9100013	10578	yes
7502520	18401	yes
9203131	24909	yes
101502773	10580	yes
15030100R	15585	yes
100883581	11607	yes
101469708	11608	yes
8109699	10585	yes
8006808	11123	yes
0261412	12437	yes
0247660	13349	yes
8214379	12425	yes
9312706	12426	yes
0116711	4277	yes
2985158R	4731	yes
8708534	4732	yes
0400645	29935	yes
100972232	26033	yes
8506498	4733	yes
101517820	12465	yes
101321326	12467	yes
0242543	16730	yes
7708170	16731	yes
100909359	15527	yes
8004872	12474	yes
1251640	16734	yes
101121446	12417	yes
101120682	12418	yes
101120605	11310	yes
101121582	12420	yes
101121149	12421	yes
0372516	11271	yes
0101032	15490	yes
101731706	12428	yes
101731713	12429	yes
101731726	12432	yes
101731723	12430	yes
101731730	12433	yes
101731727	11152	yes
101731731	12434	yes
101731734	12435	yes
1264604	16736	yes
100953583	12808	yes
2984727R	14666	yes
0213264	15492	yes
101671285	33292	yes
9004494	11273	yes
8100316	13691	yes
8213295	28928	yes
9413298	26035	yes
9107377	26036	yes
9889523	15496	yes
9001289	15498	yes
0430773	15499	yes
101698425	32010	yes
9509932	11276	yes
8900488	1661	yes
8504048	16737	yes
9309208	40864	yes
8405235	13738	yes
8800478	12478	yes
7909235	28656	yes
0045503	12479	yes
7605818	12480	yes
101465726	12483	yes
101624623	13735	yes
9812937	13736	yes
9213011	16721	yes
8913178	16739	yes
8812910	15837	yes
9438457	40262	yes
101508793	12486	yes
101392712	37320	yes
9212060	16742	yes
8006226	15129	yes
8904683	15131	yes
7608465	42449	yes
101656080	30004	yes
0227276	15501	yes
0320657	4576	yes
7801702	16858	yes
7513795	14359	yes
101499602	8737	yes
101479941	8739	yes
0047103	4069	yes
0133660	12814	yes
8611877	15502	yes
8406412	16861	yes
101160775	4740	yes
100883537	11277	yes
101525386	20475	yes
7502039	15533	yes
100883319	15534	yes
8309603	15536	yes
9002902	4741	yes
101553659	18464	yes
0057664	2249	yes
101167278	8748	yes
0241111	16052	yes
0367541	16793	yes
101225531	15541	yes
9308777	12914	yes
0372612	4758	yes
9303140	16797	yes
0234361	16867	yes
0100725	16868	yes
8916049	15170	yes
0006252	11157	yes
100956435	3413	yes
9100492	11159	yes
8913428	11160	yes
9811312	11161	yes
8900118	11164	yes
101635599	30794	yes
9815056	11165	yes
9111376	11166	yes
100966133	11167	yes
100883395	11168	yes
9107784	11158	yes
7702986	3184	yes
7701802	3185	yes
7607123	3186	yes
101134613	3187	yes
0372617	3188	yes
101272517	3940	yes
9005353	11281	yes
8508040	13694	yes
0372762	11282	yes
7708205	16815	yes
9607599	10435	yes
101462250	4763	yes
8508335	15543	yes
8305899	12859	yes
100958385	4764	yes
0370657	3215	yes
101139138	16881	yes
7513587	16497	yes
9604391	16498	yes
101602406	27749	yes
7805381	11284	yes
0375037	16892	yes
7807270	4627	yes
0147621	11285	yes
100892858	28949	yes
101531465	10426	yes
9005373	12493	yes
7906240	12861	yes
9207930	12270	yes
9003220	12916	yes
0420510	12824	yes
101247089	13224	yes
100885136	13225	yes
9715169	13227	yes
9109778	13230	yes
9317982	13229	yes
8917383	13233	yes
8106411	13235	yes
8504356	4765	yes
9512728	13237	yes
9111390	13240	yes
7512719	13243	yes
7801727	16897	yes
0373226	11288	yes
0370707	11289	yes
0047061	16821	yes
0402313	16822	yes
0370711	11287	yes
0370712	11290	yes
0370713	11291	yes
101233160	13741	yes
0372772	16900	yes
9505220	11293	yes
16930290R	16904	yes
7702639	12825	yes
8207483	4629	yes
9210143	13168	yes
7902034	13169	yes
101317016	13170	yes
8103137	10798	yes
7513292	11294	yes
9607601	11295	yes
0374630	4770	yes
0010505	16908	yes
0370735	11296	yes
7706761	16823	yes
101167473	16824	yes
8800135	11297	yes
8309633	3190	yes
9204210	10772	yes
0365304	11299	yes
8204531	13334	yes
8302815	10803	yes
9510067	16827	yes
8409431	16828	yes
101280107	14687	yes
0330057	3191	yes
101200317	16922	yes
0374655	15898	yes
0217764	11301	yes
8010936	16924	yes
8002742	12868	yes
7910006	16934	yes
0374675	22011	yes
7806016	16942	yes
101689703	35791	yes
101084138	16825	yes
0226040	16944	yes
9207282	4631	yes
9111860	12550	yes
7909578	12553	yes
8200291	12554	yes
100969716	13458	yes
8401784	12557	yes
9014759	12559	yes
8412849	12565	yes
0374720	13512	yes
9610933	12577	yes
7806862	12580	yes
9711057	12585	yes
100898849	12594	yes
0270707	908	yes
0400675	4633	yes
9200430	12597	yes
101528681	12599	yes
101562474	17768	yes
0314024	13183	yes
7804127	12603	yes
8406214	12608	yes
7603616	12609	yes
101184882	10440	yes
9211274	16717	yes
0374750	15879	yes
9710011	35804	yes
7503051	4049	yes
101490763	13751	yes
7808986	13752	yes
9102136	13753	yes
7906073	13768	yes
1275002	3193	yes
101597220	33401	yes
9114646	6238	yes
7907132	3224	yes
9431305	14123	yes
7503060	10306	yes
100893243	14125	yes
101176252	35826	yes
101613234	35827	yes
8801388	14128	yes
101491368	29341	yes
8710131	13774	yes
8703515	13776	yes
9111870	14131	yes
8812164	11363	yes
0157375	13780	yes
100970413	11364	yes
100888800	13782	yes
8411927	13783	yes
9700068	13784	yes
9442138	13794	yes
8804703	13795	yes
101308347	13798	yes
101139554	13807	yes
8812166	13809	yes
8801383	13811	yes
101300157	13812	yes
9433352	13813	yes
9815671	13825	yes
8704309	13837	yes
101318676	13839	yes
9614685	35645	yes
101128966	13842	yes
0354422	13865	yes
9011485	13866	yes
0153605	13876	yes
9109125	40987	yes
7605913	3194	yes
0401664	11372	yes
8508119	12540	yes
7903310	13885	yes
101083101	3216	yes
7601744	13930	yes
101300022	12928	yes
101534770	13955	yes
101622459	35811	yes
7609631	4782	yes
8806591	13957	yes
101179473	2842	yes
9102703	14179	yes
8503886	13959	yes
8007166	4783	yes
1305440	13965	yes
101487384	13966	yes
2985080R	4636	yes
0014067	11376	yes
9707935	13995	yes
7807107	3217	yes
101322406	13698	yes
101469694	14001	yes
100956211	12870	yes
2985088R	11379	yes
100893612	10326	yes
9716237	14012	yes
8109498	14022	yes
0375403	14140	yes
7905558	14024	yes
0217410	23904	yes
101128757	8852	yes
101132622	14026	yes
101226721	21312	yes
8206428	4785	yes
100898657	14183	yes
8605836	14067	yes
0375410	3251	yes
9610774	14068	yes
8709735	3218	yes
8607529	4786	yes
0052631	4787	yes
101233150	14069	yes
9610507	4788	yes
9882059	14075	yes
101264239	14076	yes
8511298	4789	yes
0376364	3219	yes
101475056	14082	yes
100901141	8861	yes
0376331	14083	yes
8113536	18901	yes
0376333	14084	yes
9112938	4790	yes
1264241	14108	yes
0050303	14110	yes
9812598	12929	yes
9015483	4709	yes
9111633	4791	yes
