NlmUniqueID	BroadJournalHeading	
101526178	Nutritional Sciences	
101309297	Allergy and Immunology	
101309297	Pharmacology	
101291922	Nanotechnology	
0404471	Endocrinology	
0044671	Neoplasms	
0401271	Medicine	
9315376	Biochemistry	
9617134	Biochemistry	
9109671	Biochemistry	
9109671	Molecular Biology	
9715370	Nursing	
7807151	Biotechnology	
7807151	Molecular Biology	
0136516	General Surgery	
0136516	Traumatology	
7708448	Health Services	
7708448	Physical and Rehabilitation Medicine	
7708448	Social Sciences	
9312216	Nursing	
9436564	Nursing	
101605639	Cell Biology	
101605639	Metabolism	
9511366	Biochemistry	
9511366	Metabolism	
9413191	Health Services Research	
9413191	Technology	
100911064	Nursing	
9302919	Nursing	
8908429	Ophthalmology	
0227721	Dentistry	
9816240	Dentistry	
0227735	Dentistry	
8309693	Anesthesiology	
7707549	Anesthesiology	
9804508	Anesthesiology	
9804508	Neurology	
9804508	Psychophysiology	
9001013	Allergy and Immunology	
0352140	Jurisprudence	
0352140	Nursing	
101278116	Biotechnology	
8907459	Nursing	
9434067	Environmental Health	
8100479	Biochemistry	
8308791	Biochemistry	
8214983	Pharmacology	
8214983	Toxicology	
9216135	Physical and Rehabilitation Medicine	
0401274	Physical and Rehabilitation Medicine	
8104825	Nursing	
8104825	Physical and Rehabilitation Medicine	
0365337	Physical and Rehabilitation Medicine	
0365337	Psychology	
2985050R	Physical and Rehabilitation Medicine	
7802471	Physical and Rehabilitation Medicine	
1302716	Physical and Rehabilitation Medicine	
1302716	Public Health	
0401273	Physical and Rehabilitation Medicine	
0401276	Gastroenterology	
0401276	Nephrology	
101213381	Geriatrics	
101213381	Physiology	
8701128	Nephrology	
7901911	Nephrology	
8906670	Nephrology	
101157309	Neoplasms	
101157309	Toxicology	
101519901	Neoplasms	
101519901	Toxicology	
101632059	Neoplasms	
101632059	Toxicology	
9417781	Health Services	
9417781	Public Health	
9316884	Health Services	
9316884	Public Health	
8500115	Psychiatry	
7507434	Psychiatry	
0351235	Public Health	
0351235	Social Sciences	
0342340	Reproductive Medicine	
0342340	Social Sciences	
19620690R	Biophysics	
19620690R	Physics	
7507439	Public Health	
0401277	Rheumatology	
100972078	Reproductive Medicine	
101160559	Reproductive Medicine	
101153627	Endocrinology	
101153627	Reproductive Medicine	
101122473	Reproductive Medicine	
9015668	Reproductive Medicine	
9015668	Veterinary Medicine	
9015668	Zoology	
101778727	Reproductive Medicine	
101778727	Veterinary Medicine	
8907465	Reproductive Medicine	
101224380	Reproductive Medicine	
9420826	Reproductive Medicine	
8913069	Nutritional Sciences	
8913069	Reproductive Medicine	
8005903	Nutritional Sciences	
8005903	Reproductive Medicine	
101291249	Reproductive Medicine	
101142074	Reproductive Medicine	
8803591	Embryology	
8803591	Reproductive Medicine	
8803591	Toxicology	
0427161	Reproductive Medicine	
100966036	Reproductive Medicine	
0413731	Tropical Medicine	
7908221	Geriatrics	
7908221	Psychology	
101773609	Pediatrics	
101773609	Psychiatry	
101773609	Psychology	
0114314	Neurology	
0244734	Pathology	
0244734	Pharmacology	
7502667	Biotechnology	
7502667	Microbiology	
9437512	Molecular Biology	
9437512	Pathology	
9437512	Pharmacology	
8709782	Psychiatry	
0324736	General Surgery	
0324736	Medicine	
101392499	Geriatrics	
101392499	Nursing	
8907467	Allergy and Immunology	
100891089	Acquired Immunodeficiency Syndrome	
101287181	Education	
8907468	Microbiology	
7806136	Health Services Research	
7806136	Nursing	
0043605	Biochemistry	
0043605	Chemistry	
0043605	Pharmacy	
7505942	Neurology	
7505942	Psychiatry	
0401301	Sports Medicine	
8006373	Sports Medicine	
8812230	Environmental Health	
0210606	Reproductive Medicine	
101231974	Pharmacy	
101167637	Sports Medicine	
101543738	Medical Informatics	
101543738	Science	
101543738	Statistics as Topic	
101146940	Nursing	
0401300	Veterinary Medicine	
8907469	Virology	
0404474	Medicine	
1310631	Toxicology	
0211320	Education	
7510357	Pulmonary Medicine	
9612026	Pulmonary Medicine	
101581124	Pulmonary Medicine	
8908438	Pulmonary Medicine	
101746324	Pulmonary Medicine	
0047142	Pulmonary Medicine	
101140022	Pulmonary Medicine	
101090633	Pulmonary Medicine	
0137356	Pulmonary Medicine	
9616368	Pulmonary Medicine	
9005499	Neurology	
0173555	Cell Biology	
0332173	Emergency Medicine	
101298744	Ophthalmology	
8309919	Ophthalmology	
101216893	Virology	
0401302	Rheumatology	
0216650	Rheumatology	
101293923	Rheumatology	
101717526	Rheumatology	
20130190R	Rheumatology	
9007565	Dentistry	
9212425	Dentistry	
9317222	Allergy and Immunology	
9438824	Allergy and Immunology	
8906244	Allergy and Immunology	
0043154	Allergy and Immunology	
9107988	History of Medicine	
7502188	Dentistry	
0421740	Endocrinology	
0421740	Metabolism	
8002834	Microbiology	
0055467	Urology	
7604007	Microbiology	
7505959	Nursing	
7505962	Dentistry	
7505951	Medicine	
9308586	Medicine	
7609858	Dentistry	
9875629	Dentistry	
0323634	Cardiology	
20320140R	Medicine	
20320140R	Pathology	
2984374R	Dentistry	
101555375	Dentistry	
7803590	Dentistry	
0404267	Biology	
0404267	Tropical Medicine	
0401316	Anesthesiology	
2985055R	Biology	
9104279	Cardiology	
9104279	General Surgery	
9104279	Vascular Diseases	
7910105	Nursing	
100954576	Epidemiology	
101186153	Physical and Rehabilitation Medicine	
0421116	Gastroenterology	
9214757	Gynecology	
9214757	Obstetrics	
0401323	Tropical Medicine	
20140150R	Tropical Medicine	
9103574	Dentistry	
0136421	Ophthalmology	
9440482	Parasitology	
9440482	Veterinary Medicine	
0140423	Biology	
0140423	Medicine	
0404256	Rheumatology	
101672232	Rheumatology	
9506692	Critical Care	
9601664	Health Services	
8214595	Biology	
8213593	Biology	
100960007	Cardiology	
100960007	Vascular Diseases	
7601970	Dentistry	
9011328	Dentistry	
0404260	Gynecology	
0404260	Obstetrics	
0404261	Pediatrics	
9305754	Communicable Diseases	
7508736	General Surgery	
7508737	Otolaryngology	
7506415	Ophthalmology	
7513023	Dentistry	
1272427	General Surgery	
1272427	Orthopedics	
16220240R	Dentistry	
7507478	Dentistry	
9875647	Dentistry	
16220390R	Dentistry	
8700959	Pharmacology	
8608576	Medicine	
101632437	Medicine	
9815344	Hematology	
18330870R	Gynecology	
18330870R	Obstetrics	
7809515	General Surgery	
7505978	Dentistry	
7505980	Nursing	
0404263	Gynecology	
0404263	Obstetrics	
0045130	Psychiatry	
101778593	Psychiatry	
0360137	Aerospace Medicine	
0360137	Military Medicine	
9301327	Nursing	
0023661	Dentistry	
0074364	Tropical Medicine	
0401304	Medicine	
20230090R	Dentistry	
0407205	Dentistry	
0204061	Dentistry	
101558644	Genetics	
101558644	Jurisprudence	
101227575	Endocrinology	
8609214	Pharmacology	
9427215	Public Health	
9427215	Tropical Medicine	
0320770	Brain	
0320770	Neurology	
0320770	Physiology	
2984776R	Tropical Medicine	
2984776R	Veterinary Medicine	
100940588	Endocrinology	
100940588	Metabolism	
8309920	Nursing	
20150280R	Nursing	
7607814	Nursing	
8703602	Environmental Health	
8703602	Toxicology	
0425754	Environmental Health	
7608204	Epidemiology	
7608204	Public Health	
7608039	Epidemiology	
7608039	Public Health	
0242726	Nursing	
9875630	Dentistry	
0135226	Anesthesiology	
0134516	Anesthesiology	
101778594	Anesthesiology	
0404277	Cardiology	
101587954	Cardiology	
101477399	Orthopedics	
101477399	Traumatology	
101778596	Orthopedics	
101778596	Traumatology	
0143622	Gastroenterology	
9007566	Gastroenterology	
0404301	Dentistry	
0404475	Biochemistry	
0404475	Physiology	
8009022	Geriatrics	
9208726	Nuclear Medicine	
101585329	Nuclear Medicine	
101770941	Nuclear Medicine	
0270525	Gynecology	
0270525	Obstetrics	
20230240R	Neoplasms	
0404302	Neurology	
0404302	Neurosurgery	
0404302	Ophthalmology	
0404302	Otolaryngology	
9875631	Dentistry	
100885154	Pathology	
9108821	Drug Therapy	
0404304	Rheumatology	
9600212	Public Health	
101284897	Health Services	
101284897	Public Health	
0351323	Medicine	
8909773	Dentistry	
8303003	Medicine	
8103737	Medicine	
7505966	Medicine	
1260135	Dentistry	
7507451	Dentistry	
9884874	Dentistry	
9302483	Dentistry	
7806948	Dentistry	
7505968	Dentistry	
9010532	Dentistry	
1272000	Biochemistry	
1272000	Pharmacy	
20150320R	Dentistry	
20150320R	Pharmacy	
9425071	Dentistry	
0353332	Dentistry	
0353332	Pharmacy	
0426573	Allergy and Immunology	
0404335	Endocrinology	
0404335	Metabolism	
0404335	Nutritional Sciences	
8709006	Dentistry	
0235616	Medicine	
0411346	Gynecology	
0411346	Obstetrics	
0365342	Pulmonary Medicine	
0327015	Dentistry	
0024731	Dentistry	
2984777R	Psychiatry	
7509498	Hematology	
8908966	Allergy and Immunology	
8908966	Hematology	
7509497	Allergy and Immunology	
7509497	Hematology	
101140143	Gastroenterology	
0404271	Gastroenterology	
101778603	Gastroenterology	
9108294	Gastroenterology	
8504882	Nursing	
0404306	Dentistry	
0412020	Gynecology	
0412020	Obstetrics	
0412020	Reproductive Medicine	
0321210	Dentistry	
0043441	Dentistry	
0204315	History of Medicine	
0204315	Pharmacy	
0415246	Medicine	
0404307	Endocrinology	
9425531	Microbiology	
7508738	Bacteriology	
7508738	Epidemiology	
7508738	Parasitology	
7508738	Virology	
7514105	Pulmonary Medicine	
9101878	Pulmonary Medicine	
100883703	Genetics	
7801127	Allergy and Immunology	
0253026	Allergy and Immunology	
7905878	Communicable Diseases	
1267175	Nursing	
1267176	Nursing	
8102464	Nursing	
0420205	Nursing	
7507483	Anti-Infective Agents	
7507483	Pharmacology	
7502670	Occupational Medicine	
7507484	Tropical Medicine	
7505984	Neoplasms	
7514106	Public Health	
7514106	Tropical Medicine	
101500934	Reproductive Medicine	
9427142	Gastroenterology	
7705456	Communicable Diseases	
7705456	Ophthalmology	
7705455	Communicable Diseases	
7705455	Ophthalmology	
7705455	Tropical Medicine	
8209867	Ophthalmology	
8209867	Public Health	
8209867	Tropical Medicine	
7708012	Radiology	
20210070R	Medicine	
9421552	Medicine	
0056517	Public Health	
0056517	Tropical Medicine	
0414144	Otolaryngology	
9420934	Nursing	
0242625	Microbiology	
0242625	Parasitology	
0242626	Microbiology	
0242626	Parasitology	
1265421	Pathology	
100883489	Health Services	
100883489	Jurisprudence	
100883489	Social Sciences	
0334776	Medicine	
8408032	Pulmonary Medicine	
20240030R	Epidemiology	
20240030R	Medicine	
8003474	Medicine	
0404312	Medicine	
0331166	Gastroenterology	
0413735	General Surgery	
0413735	Medicine	
101243727	Epidemiology	
101243727	Medicine	
101243727	Public Health	
0060503	Photography	
7501915	Internal Medicine	
7503901	Neurology	
7503901	Neurosurgery	
7503901	Psychiatry	
8101383	Internal Medicine	
0404317	Medicine	
20340240R	Medicine	
7706654	Medicine	
101219148	Medicine	
0421524	Medicine	
0123071	Medicine	
9112448	Virology	
9427213	General Surgery	
9427213	Gynecology	
9427213	Neoplasms	
7706841	Neurology	
2984779R	Neurology	
101223246	Neurology	
0413734	Neurology	
0413734	Psychiatry	
7905374	Neurology	
7905374	Psychiatry	
8711016	Neurology	
0405413	Gynecology	
0405413	Obstetrics	
8506449	Ophthalmology	
20310150R	Dentistry	
1305626	Dentistry	
1305626	General Surgery	
9883817	Dentistry	
20310170R	Dentistry	
20310220R	Dentistry	
8410737	Dentistry	
7904415	Dentistry	
7502189	Dentistry	
0024724	Dentistry	
7502190	Dentistry	
8011218	Dentistry	
0406674	Neurology	
0406674	Ophthalmology	
0406674	Otolaryngology	
9705400	Public Health	
9601257	Health Services	
9601257	Hospitals	
8215976	Nursing	
0404326	Medicine	
9105980	Dentistry	
9109353	Pediatrics	
7513686	Gynecology	
7513686	Obstetrics	
7508739	Pediatrics	
0404755	Dentistry	
101227566	Public Health	
0434624	Biochemistry	
0434624	Pharmacology	
0434624	Physiology	
8406312	Pulmonary Medicine	
8710716	Cardiology	
101770878	Cardiology	
101154446	Cardiology	
101154446	General Surgery	
101154446	Vascular Diseases	
0404330	Dentistry	
0365603	Pediatrics	
0365604	Pediatrics	
9813736	Pulmonary Medicine	
101655511	Pulmonary Medicine	
0404334	Medicine	
101528851	Psychiatry	
101528851	Psychology	
101744920	Psychiatry	
101744920	Psychology	
8109975	Pharmacology	
8205912	General Surgery	
101270873	Medicine	
101270873	Therapeutics	
9602351	Reproductive Medicine	
9315664	Rheumatology	
9313916	Rheumatology	
0407211	Rheumatology	
7502193	Endocrinology	
7502193	Reproductive Medicine	
0335303	Microbiology	
7509766	Medicine	
7502194	Medicine	
7511328	Cell Biology	
7511328	Pathology	
7510989	Anatomy	
7510989	Physiology	
0416720	Neurology	
7502196	Neurology	
7502196	Psychiatry	
7510990	Physiology	
9103575	Physiology	
9100120	Virology	
7605718	Microbiology	
100936348	Public Health	
0404276	Public Health	
0411345	Military Medicine	
0135043	Public Health	
0405571	Biomedical Engineering	
0405571	Biophysics	
0405571	Physics	
8712301	Communicable Diseases	
8712301	Veterinary Medicine	
7507470	Biology	
7507456	Tropical Medicine	
0027050	Dentistry	
9805018	History of Medicine	
9805018	Hospitals	
9506154	Dentistry	
7507476	Endocrinology	
0201010	Dentistry	
0201010	General Surgery	
101592994	Dentistry	
101592994	General Surgery	
0037125	Dentistry	
0404500	Biology	
0401306	General Surgery	
8711586	History of Medicine	
0365341	Pulmonary Medicine	
0421523	Public Health	
0421523	Social Sciences	
0404333	Urology	
101286623	Hospitals	
8712458	Cell Biology	
8309921	Rheumatology	
9211449	Nursing	
100956124	Nursing	
8901001	Dentistry	
8708093	Rheumatology	
8206885	Rheumatology	
0355003	Physical and Rehabilitation Medicine	
0355003	Rheumatology	
0355004	Physical and Rehabilitation Medicine	
0355004	Rheumatology	
0173721	Rheumatology	
100883501	Rheumatology	
9004674	Otolaryngology	
0347242	Otolaryngology	
0233441	Nursing	
7905060	Nursing	
0421126	Rheumatology	
7613947	Chemistry, Clinical	
7613947	Medicine	
0054204	Science	
0054202	Science	
0054211	Science	
9419185	Microbiology	
2984781R	Pathology	
0413556	Radiology	
2984782R	Hematology	
8211641	General Surgery	
20420070R	Dentistry	
0417466	Neurology	
8109978	Statistics as Topic	
7803386	Nuclear Medicine	
0404350	Neoplasms	
0404350	Pathology	
0416643	Biology	
0404503	Pediatrics	
0436026	Medicine	
0404352	Allergy and Immunology	
0404352	Hematology	
8100897	Pharmacology	
8408033	Nursing	
7505994	Allergy and Immunology	
0404353	Histocytochemistry	
0404361	Gynecology	
0404362	Public Health	
9111498	Dentistry	
0404364	Dentistry	
20420570R	Tropical Medicine	
0407207	Aerospace Medicine	
7501004	Neurology	
0413740	Neurology	
0404354	Gynecology	
0404354	Obstetrics	
0333535	Gynecology	
0333535	Obstetrics	
8012151	Gynecology	
8012151	Obstetrics	
0417467	Neurology	
0417467	Ophthalmology	
0417467	Otolaryngology	
0404355	Microbiology	
0431335	Neurology	
0431335	Psychiatry	
0425672	Psychiatry	
9811063	Jurisprudence	
9811063	Psychiatry	
2984784R	History of Medicine	
20010080R	Nursing	
8309700	Nursing	
7902968	Nursing	
9509184	Molecular Biology	
101235328	Molecular Biology	
0371232	Nursing	
0251242	Nursing	
0404505	Medicine	
9515551	Medicine	
9108825	Medicine	
9439577	Medicine	
7501229	Medicine	
7501228	Medicine	
0414756	Public Health	
7507497	Diagnostic Imaging	
7507497	Nuclear Medicine	
7507497	Radiology	
9005735	Nursing	
9309485	Endocrinology	
9315667	Gastroenterology	
9304507	Internal Medicine	
9112454	Anatomy	
9112454	Embryology	
9014562	Neurology	
9014562	Psychiatry	
101677459	Ophthalmology	
9437433	Physiology	
9702340	Virology	
0132263	Medicine	
0413560	Radiology	
0404365	Diagnostic Imaging	
0404365	Radiology	
9715665	Physiology	
100964455	Gastroenterology	
9209559	Medicine	
9204717	Allergy and Immunology	
9204717	Microbiology	
9815441	General Surgery	
9815441	Gynecology	
9815441	Obstetrics	
7506005	Medicine	
9421500	Medicine	
101130373	Health Services	
101130373	Public Health	
101174860	Health Services	
101174860	Public Health	
9514805	Health Services	
9514805	Hospitals	
9713940	Allergy and Immunology	
9501926	Medicine	
0153217	Rheumatology	
9701104	Primary Health Care	
9701104	Public Health	
7805099	Audiology	
7805099	Speech-Language Pathology	
2984853R	Medicine	
2984854R	General Surgery	
0404520	Medicine	
0421132	Dentistry	
20920370R	Nursing	
8913099	Nursing	
9423819	Nursing	
0040162	Medicine	
101265265	Medicine	
0044560	Nursing	
7702717	Nutritional Sciences	
0046024	Nursing	
0403245	Dentistry	
8917120	Biochemistry	
8917120	Biotechnology	
0417341	Microbiology	
9884823	Dentistry	
9812497	Dentistry	
101226212	Acquired Immunodeficiency Syndrome	
101226212	Social Sciences	
0366565	Nursing	
0105422	Nursing	
9114981	Nursing	
0102640	Nursing	
0413561	Medicine	
101276038	Health Services	
101276038	Public Health	
0404371	Public Health	
20530510R	History of Medicine	
0404372	Neurology	
0404372	Psychiatry	
7503663	Dentistry	
0413562	Gynecology	
0413562	Obstetrics	
0404373	Hematology	
9507473	Occupational Medicine	
0150531	Occupational Medicine	
9212437	Environmental Health	
9212437	Public Health	
9424773	Health Services	
9424773	Psychiatry	
9424773	Psychology	
9216153	Public Health	
0404374	Public Health	
9014566	Nursing	
100897261	Medicine	
0420551	Medicine	
9440156	Environmental Health	
8500778	Allergy and Immunology	
9610928	Allergy and Immunology	
9610928	Pulmonary Medicine	
9610928	Vascular Diseases	
9516979	Gastroenterology	
9436968	Nephrology	
9436968	Transplantation	
7909441	Medicine	
0025770	Medicine	
0414147	Medicine	
0414150	Medicine	
0371617	Diagnostic Imaging	
0342230	Audiology	
0325221	Audiology	
9708377	Cardiology	
9708377	Vascular Diseases	
9711058	Cardiology	
9711058	General Surgery	
8804206	Nursing	
0404375	Clinical Laboratory Techniques	
2984789R	Clinical Laboratory Techniques	
0270023	Dentistry	
0060105	Gastroenterology	
0437034	Gastroenterology	
0404507	Hematology	
0104315	Hematology	
0323767	Allergy and Immunology	
7501626	Allergy and Immunology	
0215333	Communicable Diseases	
0251025	Communicable Diseases	
9111504	Sports Medicine	
9502210	Physical and Rehabilitation Medicine	
101520867	Psychophysiology	
0121375	General Surgery	
8707869	General Surgery	
9204339	General Surgery	
0112055	General Surgery	
8510679	Primary Health Care	
8812233	Primary Health Care	
0404510	Psychology	
100883503	Epidemiology	
100883503	Public Health	
100883504	Epidemiology	
100883504	Public Health	
0212503	Physical and Rehabilitation Medicine	
0254404	Physical and Rehabilitation Medicine	
0055427	Pulmonary Medicine	
0057161	Pulmonary Medicine	
0321213	Rheumatology	
0400360	Rheumatology	
0365610	Epidemiology	
0365610	Public Health	
0412776	Epidemiology	
0412776	Public Health	
101144297	General Surgery	
0121343	Cardiology	
0121343	General Surgery	
0121343	Pulmonary Medicine	
0265737	Cardiology	
0265737	General Surgery	
0265737	Pulmonary Medicine	
101477511	Emergency Medicine	
101477511	Traumatology	
101587186	Urology	
0114501	Nephrology	
0114501	Urology	
0153034	Nephrology	
0153034	Urology	
7511540	Environmental Health	
7511540	Occupational Medicine	
7903371	Cell Biology	
8704616	Diagnostic Imaging	
8710881	Diagnostic Imaging	
7601982	Dentistry	
7704025	Dentistry	
7514117	Nursing	
8709011	Nursing	
101743576	Education	
101743576	Psychology	
9102245	Education	
9102245	Psychology	
0236760	Psychiatry	
8804207	Psychiatry	
8906258	Neurology	
8906258	Psychophysiology	
100956395	Health Services	
100956395	Nursing	
0423430	Public Health	
0222673	Neurology	
7507514	Environmental Health	
7704350	Occupational Medicine	
8103175	Occupational Medicine	
8709012	Neurology	
8709012	Neurosurgery	
8709012	Psychiatry	
8503709	Neurology	
8503709	Psychiatry	
0424247	Veterinary Medicine	
0404401	Medicine	
7708316	Medicine	
8709597	Dentistry	
8402985	Dentistry	
8403202	Medicine	
9431737	Sports Medicine	
9431737	Traumatology	
2984794R	Sports Medicine	
0045677	Nursing	
101653440	Science	
101146039	Science	
0404400	Science	
0243617	Medicine	
101655530	Science	
8709014	History of Medicine	
8709014	Science	
8913082	Biology	
8913082	Chemistry	
8913082	Science	
9611809	Biology	
9611809	Science	
101529880	Biology	
101529880	Science	
8904113	History of Medicine	
8904113	Science	
101640192	Science	
101775189	Endocrinology	
101775189	Nursing	
9877187	Dentistry	
9877187	Education	
9883482	Dentistry	
9883482	Education	
9516228	Ethics	
101688624	Allergy and Immunology	
9508563	Forensic Sciences	
9508563	Jurisprudence	
101724288	Sports Medicine	
7510997	Medicine	
7510997	Science	
7510997	Social Sciences	
0176400	Science	
8503185	Neurology	
8503185	Nursing	
101275423	Substance-Related Disorders	
7501234	Medicine	
0411361	Science	
1300065	Dentistry	
101563288	Science	
0234153	Neoplasms	
0234153	Pulmonary Medicine	
0234153	Tropical Medicine	
101733136	Biomedical Engineering	
101733136	Technology	
101465400	Cell Biology	
101465400	Physiology	
101465400	Science	
8209876	Science	
8209875	Biology	
8209875	Chemistry	
8209875	Science	
100964423	Cell Biology	
100964423	Physiology	
100964423	Science	
0330500	Environmental Health	
101505086	Medicine	
101505086	Science	
0404511	Science	
0404513	Science	
101131163	Medicine	
101131163	Science	
101131163	Technology	
9878961	Nursing	
2983335R	Medicine	
2984844R	Medicine	
2984844R	Reproductive Medicine	
9875637	Dentistry	
9424804	Chemistry Techniques, Analytical	
101308820	Biology	
9002049	Biochemistry	
101531524	Ophthalmology	
0413564	Biochemistry	
0413745	General Surgery	
0413745	Orthopedics	
9213446	Nursing	
0413746	Psychiatry	
9801787	Neurology	
9801787	Psychiatry	
9306979	Neurology	
8912502	Antineoplastic Agents	
8912502	Drug Therapy	
8912502	Neoplasms	
8912502	Therapeutics	
20710490R	Dentistry	
9410059	Medicine	
0415603	Pharmacology	
0205463	Pharmacology	
9610769	Primary Health Care	
8508464	Pediatrics	
1306053	Rheumatology	
9100390	Orthopedics	
9010218	Neoplasms	
9807630	Anesthesiology	
9007587	Cell Biology	
9607332	Cell Biology	
9607332	Embryology	
9604647	Neurology	
9617260	Dermatology	
9617260	General Surgery	
9012406	Dentistry	
8211646	Dermatology	
8502262	Pathology	
8911629	Nephrology	
0437157	Pharmacology	
9875634	Dentistry	
101240003	Pediatrics	
101240003	Perinatology	
9100391	Gastroenterology	
0404514	Hematology	
9009458	Allergy and Immunology	
101308769	Allergy and Immunology	
101308769	Pathology	
9606070	Cardiology	
9432584	General Surgery	
8110297	Gastroenterology	
9717520	Orthopedics	
9717520	Physiology	
9717520	Radiology	
9606001	Pediatrics	
9606001	Perinatology	
8110298	Nephrology	
8111343	Neurology	
1264464	Nuclear Medicine	
9431621	Nursing	
0420432	Neoplasms	
8504688	Neoplasms	
8504688	Nursing	
8610759	Ophthalmology	
9511978	Dentistry	
9511978	Orthodontics	
9008093	Communicable Diseases	
9008093	Pediatrics	
9441351	Neurology	
9441351	Pediatrics	
9216162	General Surgery	
9216162	Pediatrics	
7801132	Perinatology	
9206988	General Surgery	
9206988	Nursing	
0235734	Psychiatry	
9202882	Neoplasms	
9202882	Radiology	
8308354	Endocrinology	
8308354	Reproductive Medicine	
100909394	Reproductive Medicine	
9431858	Critical Care	
9431858	Pulmonary Medicine	
8700961	Pulmonary Medicine	
0053252	Radiology	
8405117	Speech-Language Pathology	
8503713	General Surgery	
8503713	Neoplasms	
8917640	Cardiology	
8917640	General Surgery	
8917640	Pulmonary Medicine	
8917640	Vascular Diseases	
9815944	Cardiology	
9815944	General Surgery	
9815944	Pulmonary Medicine	
9815944	Vascular Diseases	
0431155	Hematology	
0431155	Vascular Diseases	
8504689	Diagnostic Imaging	
8306110	Urology	
9514993	Neoplasms	
9514993	Urology	
100940307	Vascular Diseases	
8809602	General Surgery	
8809602	Vascular Diseases	
8610760	Veterinary Medicine	
9884653	Nursing	
7610632	Neurology	
101204366	Biotechnology	
101204366	Technology	
101140092	Health Services Research	
101650673	Hematology	
8805715	Nursing	
0036662	Psychiatry	
8601748	Nursing	
100892382	Jurisprudence	
9506704	Psychiatry	
101316472	Behavioral Sciences	
101242667	Sexually Transmitted Diseases	
101614773	Reproductive Medicine	
100955730	Botany	
101743493	Public Health	
101743493	Reproductive Medicine	
101530546	Obstetrics	
101530546	Reproductive Medicine	
7705941	Sexually Transmitted Diseases	
9805554	Sexually Transmitted Diseases	
101090220	Dentistry	
20730140R	Physiology	
20730130R	Physiology	
9426463	Biotechnology	
20730160R	Biochemistry	
20730160R	Biophysics	
9426398	Biomedical Engineering	
0413570	Biology	
1275704	Dentistry	
20730300R	Dentistry	
7506047	Dentistry	
0136676	Dentistry	
20730400R	Dentistry	
0413747	Dentistry	
0067457	Neurology	
0413571	Psychology	
7604322	Dentistry	
9421564	Cardiology	
9421564	Vascular Diseases	
0142214	Public Health	
0413751	General Surgery	
101162609	Medicine	
8212608	Medicine	
20740130R	Public Health	
9001504	Acquired Immunodeficiency Syndrome	
0404407	Ophthalmology	
8300481	Ophthalmology	
101676423	Cell Biology	
101676423	Drug Therapy	
9609817	Dentistry	
101264408	Health Services Research	
7513690	Dentistry	
0404516	Medicine	
2984851R	Neurology	
9423167	Nursing	
101561193	Physiology	
7701953	Orthopedics	
7701953	Radiology	
8810069	Dermatology	
8810069	Pharmacology	
9807277	Dermatology	
9807277	Pharmacology	
9807277	Physiology	
101188418	Dermatology	
101188418	Pharmacology	
101188418	Physiology	
9504453	Dermatology	
9891441	Dermatology	
101168327	Dermatology	
101697563	Molecular Biology	
101697564	Clinical Laboratory Techniques	
7809084	Psychophysiology	
9804161	Psychophysiology	
9804161	Pulmonary Medicine	
101656808	Psychophysiology	
100898759	Neurology	
100898759	Psychophysiology	
101271531	Psychophysiology	
9804678	Neurology	
9804678	Psychophysiology	
100901064	Neurology	
100901064	Psychophysiology	
9440320	History of Medicine	
101235338	Biomedical Engineering	
101235338	Nanotechnology	
101530974	Biochemistry	
101530974	Cell Biology	
101724536	Nanotechnology	
0330732	Bacteriology	
0205621	Behavioral Sciences	
0205621	Genetics, Medical	
0205621	Social Sciences	
101288795	Neurology	
101288795	Social Sciences	
0433431	Physiology	
8810360	History of Medicine	
8810360	Social Sciences	
101279009	Neurology	
101279009	Social Sciences	
8505332	Nursing	
0072265	Psychiatry	
8804358	Epidemiology	
8804358	Psychiatry	
8804358	Social Sciences	
7806155	Psychology	
7806155	Social Sciences	
7910380	Psychology	
7910380	Social Sciences	
0415065	Physical and Rehabilitation Medicine	
101295315	Reproductive Medicine	
8303205	Health Services	
8303205	Social Sciences	
0121744	Health Services	
0121744	Psychology	
0121744	Social Sciences	
8106599	Social Sciences	
8109995	Anthropology	
8109995	Health Services	
8109995	Social Sciences	
8109996	Health Services	
8109996	Social Sciences	
8109997	Epidemiology	
8109997	Social Sciences	
8106600	Psychology	
8108895	Ethics	
7905391	Social Sciences	
7905392	Health Services	
7905392	Social Sciences	
7905393	Epidemiology	
7905393	Social Sciences	
7905394	Psychology	
7905394	Social Sciences	
0330501	History of Medicine	
0330501	Social Sciences	
22030305R	Health Services Research	
8302370	Health Services Research	
7506743	History of Medicine	
7506743	Social Sciences	
2984852R	Social Sciences	
7603729	Health Services	
7603729	Social Sciences	
101308228	Public Health	
9434315	Social Sciences	
7802723	Social Sciences	
8205036	Social Sciences	
0357344	Social Sciences	
0246313	Social Sciences	
7806156	Social Sciences	
101295070	Biochemistry	
101295070	Chemistry	
101623819	Biomedical Engineering	
101623819	Technology	
0313161	Nursing	
20910580R	Nursing	
8406863	Cardiology	
8406863	Nursing	
8406864	General Surgery	
8406864	Nursing	
8203333	General Surgery	
8203333	Nursing	
8215995	General Surgery	
8215995	Nursing	
9310889	Nursing	
9616322	Geriatrics	
9616322	Nursing	
8209882	Gynecology	
8209882	Nursing	
8209882	Obstetrics	
8209882	Pediatrics	
8213615	Gynecology	
8213615	Nursing	
8213615	Obstetrics	
8213615	Pediatrics	
8215994	Nursing	
8215994	Tropical Medicine	
9604503	Nursing	
