NlmUniqueID	Title	MedlineTA	Country	Place	Publisher	PublicationFirstYear	PublicationEndYear	Frequency	ISSN-Electronic	ISSN-Print	ISSN-Linking	Language	TitleContinuationYN	IndexingStartDate	CurrentlyIndexedYN	IndexOnlineYN	IndexingSubset	IndexingSelectedURL	ReportedMedlineYN	ISSN	sherpa_oa	embargo	sherpa_oa_green	additional_oa_fee	sherpa_oa_hybrid	title_sherpa	issne_sherpa	issnp_sherpa	url	publisher_id	publisher_country	publisher_type	publisher_url	publisher_name	sherpa_id	sherpa_uri	ISSN_old_x	DOAJ_pissn	ISSN_old_y	DOAJ_title	DOAJ_eissn	DOAJ_Seal	DOAJ_date	DOAJ_year	DOAJ	year_founded	year_reverse_flipped	journal_location	society_affiliation	other_sci_affiliation	flipped_journal_name	post_flip_publisher	flipped_access_model	apc_pre	apc_post	apc_now	discipline	flipped_oa	flipped_born_oa	flipped_embargo	Reverse_Flip	not_oa_not_hybrid
9814276	Journal of cosmetic science	J Cosmet Sci	United States	New York, NY	Society of Cosmetic Chemists	1998		Six no. a year		1525-7886	1525-7886	eng	N	2001.0	Y	N	IM		Y	1525-7886																																										yes
9700066	Journal of dance medicine & science : official publication of the International Association for Dance Medicine & Science	J Dance Med Sci	United States	Andover, N.J.	J. Michael Ryan Pub., Inc.	1997		Quarterly		1089-313X	1089-313X	eng	N	2008.0	Y	Y	IM	http://www.ingentaconnect.com/content/jmrp/jdms	Y	1089-313X																																										yes
101180951	Journal of dentistry for children (Chicago, Ill.)	J Dent Child (Chic)	United States	[Chicago, Ill.]	American Academy of Pediatric Dentistry	2003		Three times a year	1935-5068	1551-8949	1551-8949	eng	Y	2003.0	Y	Y	IM	http://www.ingentaconnect.com/content/aapd/jodc	Y	1935-5068	yes					Journal of Dentistry for Children	1935-5068	1551-8949	https://www.aapd.org/publications/journals/journal-of-dentistry-for-children/	760.0	us	society_publisher	http://www.aapd.org/	American Academy of Pediatric Dentistry	6235.0	https://v2.sherpa.ac.uk/id/publisher_policy/760																										yes
8902616	Journal of dental hygiene : JDH	J Dent Hyg	United States	Chicago, IL	American Dental Hygienists Association	1988		Bimonthly	1553-0205	1043-254X	1043-254X	eng	N	1988.0	Y	Y	D	http://jdh.adha.org/content/by/year	Y	1553-0205																																										yes
101160020	Journal of drugs in dermatology : JDD	J Drugs Dermatol	United States	New York, NY	Physicians Continuing Education Corporation	2002		Bimonthly		1545-9616	1545-9616	eng	N	2002.0	Y	Y	IM	http://jddonline.com/	Y	1545-9616																																										yes
101164708	Journal der Deutschen Dermatologischen Gesellschaft = Journal of the German Society of Dermatology : JDDG	J Dtsch Dermatol Ges	Germany	Berlin	Blackwell	2003		Monthly	1610-0387	1610-0379	1610-0379	eng	N	2003.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1111/(ISSN)1610-0387	Y	1610-0387																																										yes
101284695	Journal of emergency management (Weston, Mass.)	J Emerg Manag	United States	Weston, MA	Prime National Pub. Corp.	2003		Bimonthly,		1543-5865	1543-5865	eng	N	2013.0	Y	N	IM		Y	1543-5865																																										yes
8807503	Journal of endourology	J Endourol	United States	New York	Mary Ann Liebert	1987		10 no. a year,	1557-900X	0892-7790	0892-7790	eng	N	1993.0	Y	Y	IM	http://online.liebertpub.com/loi/end	Y	1557-900X																																										yes
101766761	Journal of environmental science and health. Part C, Toxicology and carcinogenesis	J Environ Sci Health C Toxicol Carcinog	United States	Philadelphia, PA	Taylor & Francis Group	2020		Quarterly	2689-6591	2689-6583		eng	Y	2020.0	Y	Y	IM	http://www.tandfonline.com/openurl?genre=journal&eissn=1532-4095	Y	2689-6591																																										yes
101710204	Journal of experimental zoology. Part A, Ecological and integrative physiology	J Exp Zool A Ecol Integr Physiol	United States	Hoboken, NJ	Wiley Periodicals, Inc.	2017		Ten issues per year	2471-5646	2471-5638	2471-5638	eng	Y	2017.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1932-5231	Y	2471-5646																																										yes
0267637	The journal of extra-corporeal technology	J Extra Corpor Technol	United States	St. Paul, Minn.	American Society of Extra-Corporeal Technology.	1968		Quarterly		0022-1058	0022-1058	eng	N	1990.0	Y	N	T		Y	0022-1058																																										yes
7502590	The Journal of family practice	J Fam Pract	United States	Parsippany, NJ	Frontline Medical Communications	1974		Monthly,	1533-7294	0094-3509	0094-3509	eng	N	1974.0	Y	Y	IM	https://www.mdedge.com/familymedicine/archived-issues/jfponline	Y	1533-7294																																										yes
7706045	Journal of food biochemistry	J Food Biochem	United States	Hoboken, NJ	Wiley	1977		Bimonthly,	1745-4514	0145-8884	0145-8884	eng	N	2019.0	Y	Y	IM	https://onlinelibrary.wiley.com/journal/17454514	Y	1745-4514																																										yes
8501421	The Journal of forensic odonto-stomatology	J Forensic Odontostomatol	Australia	Adelaide	International Organisation of Forensic Odontostomatology	1983		Two no. a year	2219-6749	0258-414X	0258-414X	eng	N	1983.0	Y	Y	D	http://www.iofos.eu/?page_id=255	Y	2219-6749																																										yes
7804128	Journal français d'ophtalmologie	J Fr Ophtalmol	France	Paris, New York	Masson.	1978		Ten no. a year,	1773-0597	0181-5512	0181-5512	fre	N	1978.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/01815512	Y	1773-0597																																										yes
101272825	Journal of gastrointestinal and liver diseases : JGLD	J Gastrointestin Liver Dis	Romania	Cluj-Napoca, Romania	"Editura Medicală Universitară ""Iuliu Haţieganu"""	2006		Quarterly	1842-1121	1841-8724	1841-8724	eng	Y	2006.0	Y	Y	IM	https://www.jgld.ro/jgld/index.php/jgld/issue/archive	Y	1842-1121																																										yes
0165543	The Journal of general and applied microbiology	J Gen Appl Microbiol	Japan	Tokyo	Microbiology Research Foundation	1955		Bimonthly	1349-8037	0022-1260	0022-1260	eng	N	2002.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/jgam	Y	1349-8037																																										yes
101521733	Journal of graduate medical education	J Grad Med Educ	United States	Chicago, ILL	Accreditation Council for Graduate Medical Education	2009		Quarterly	1949-8357	1949-8349	1949-8357	eng	N	2015.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/1302/	Y	1949-8357																																										yes
101688432	The journal of hand surgery Asian-Pacific volume	J Hand Surg Asian Pac Vol	Singapore	Singapore	World Scientific	2016		Three times a year	2424-8363	2424-8355		eng	Y	2016.0	Y	Y	IM	http://www.worldscientific.com/worldscinet/hs	Y	2424-8363																																										yes
9312096	The Journal of heart valve disease	J Heart Valve Dis	England	Pinner, Middlesex, U.K.	ICR Publishers	1992		Bimonthly	2053-2644	0966-8519	0966-8519	eng	N	1992.0	Y	N	IM		Y	2053-2644																																										yes
9609747	Journal of the history of dentistry	J Hist Dent	United States	Chicago Il	American Academy Of The History Of Dentistry	1996		Three no. a year		1089-6287	1089-6287	eng	Y	1996.0	Y	N	D		Y	1089-6287																																										yes
7910918	Journal of inherited metabolic disease	J Inherit Metab Dis	United States	[Hoboken, NJ]	Wiley	1978		Six no. a year,	1573-2665	0141-8955	0141-8955	eng	N	1978.0	Y	Y	IM	https://onlinelibrary.wiley.com/journal/15732665	Y	1573-2665																																										yes
8401468	Journal of insurance medicine (New York, N.Y.)	J Insur Med	United States	Potomac, MD	American Academy of Insurance Medicine	1979		Quarterly		0743-6661	0743-6661	eng	N	1991.0	Y	Y	T	http://journalofinsurancemedicine.org/	Y	0743-6661																																										yes
101714875	Journal international de bioéthique et d'éthique des sciences	J Int Bioethique Ethique Sci	France	[Paris]	Éditions ESKA	2015		Quarterly	2608-1008		2555-5111	eng	Y	2015.0	Y	N	IM		Y	2608-1008																																										yes
8917477	The Journal of invasive cardiology	J Invasive Cardiol	United States	Malvern, PA	HMP Communications	1988		Twelve no. a year,	1557-2501	1042-3931	1042-3931	eng	N	1999.0	Y	Y	IM	http://www.invasivecardiology.com/	Y	1557-2501																																										yes
9107858	Journal of investigational allergology & clinical immunology	J Investig Allergol Clin Immunol	Spain	Barcelona, Spain	Esmon Publicidad	1991		Six issues a year,		1018-9068	1018-9068	eng	N	1991.0	Y	Y	IM	http://www.jiaci.org/	Y	1018-9068																																										yes
101488689	Journal of Korean Academy of Nursing	J Korean Acad Nurs	Korea (South)	Seoul	Korean Society of Nursing Science	2008		Bimonthly	2093-758X	2005-3673	2005-3673	kor	Y	2008.0	Y	Y	IM	http://synapse.koreamed.org/search.php?where=jvolume&id=6&code=0006JKAN	Y	2093-758X																																										yes
8918134	Journal of law and health	J Law Health	United States	Cleveland, Ohio	Students at Cleveland-Marshall College of Law, Cleveland State University	1986		Two no. a year		1044-6419	1044-6419	eng	N	1997.0	Y	Y	H	http://engagedscholarship.csuohio.edu/jlh/	Y	1044-6419																																										yes
9431853	Journal of law and medicine	J Law Med	Australia	North Ryde, Australia	Law Book Co.	1993		Quarterly		1320-159X	1320-159X	eng	N	2001.0	Y	N	IM		Y	1320-159X	yes					Journal of Law and Medicine		1320-159X	http://sites.thomsonreuters.com.au/journals/category/journals/journal-of-law-and-medicine/	164.0	au	commercial_publisher	http://www.thomsonreuters.com.au/	Thomson Reuters (Professional)	10395.0	https://v2.sherpa.ac.uk/id/publisher_policy/164																										yes
101644425	Journal of managed care & specialty pharmacy	J Manag Care Spec Pharm	United States	Alexandria, VA	Academy of Managed Care Pharmacy	2014		Monthly	2376-1032	2376-0540		eng	Y	2014.0	Y	Y	IM	https://www.jmcp.org/loi/jmcsp	Y	2376-1032																																										yes
9716841	The journal of medical investigation : JMI	J Med Invest	Japan	Tokushima, Japan	University of Tokushima School of Medicine	1997		Irregular	1349-6867	1343-1420	1343-1420	eng	Y	1987.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/jmi/	Y	1349-6867																																										yes
101477617	Journal of medicine and life	J Med Life	Romania	Bucharest	Carol Davila University Press	2008		Bimonthly,	1844-3117	1844-122X	1844-122X	eng	N	2008.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/1155/	Y	1844-3117																																										yes
9815374	The journal of mental health policy and economics	J Ment Health Policy Econ	Italy	Milano, Italy	International Center of Mental Health Policy and Economics	1998		Quarterly	1099-176X	1091-4358	1099-176X	eng	N	2002.0	Y	N	IM		Y	1099-176X	yes					Journal of Mental Health Policy and Economics	1099-176X	1091-4358	http://www.icmpe.org/test1/journal/journal.htm	2323.0	it	society_publisher	http://www.icmpe.org/	International Center of Mental Health Policy and Economics	29786.0	https://v2.sherpa.ac.uk/id/publisher_policy/2323																										yes
9431852	Journal of microbiology and biotechnology	J Microbiol Biotechnol	Korea (South)	Seoul	Korean Society for Microbiology and Biotechnology	1991		Monthly (Jan. 2006)-	1738-8872	1017-7825	1017-7825	eng	N	2007.0	Y	Y	IM	http://jmb.or.kr/	Y	1738-8872																																										yes
101771247	Journal of mother and child	J Mother Child	Poland	[Warsaw, Poland]	Sciendo	2020		Quarterly	2719-535X	2719-6488	1428-345X	eng	Y	2020.0	Y	Y	IM	https://content.sciendo.com/view/journals/jmotherandchild/jmotherandchild-overview.xml?language=en	Y	2719-535X																																										yes
101084496	Journal of musculoskeletal & neuronal interactions	J Musculoskelet Neuronal Interact	Greece	Kifissia, Greece	International Society of Musculoskeletal and Neuronal Interactions	2000		Quarterly		1108-7161	1108-7161	eng	N	2004.0	Y	Y	IM	http://www.ismni.org/jmni/	Y	1108-7161																																										yes
9425651	Journal de mycologie médicale	J Mycol Med	France	Paris	Masson	1991		Quarterly	1773-0449	1156-5233	1156-5233	eng	N	2012.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/11565233	Y	1773-0449																																										yes
8703519	Journal of National Black Nurses' Association : JNBNA	J Natl Black Nurses Assoc	United States	Boston Ma	National Black Nurses Association	1986		Semiannual		0885-6028	0885-6028	eng	N	1986.0	Y	N	IM		Y	0885-6028																																										yes
101162515	Journal of the National Comprehensive Cancer Network : JNCCN	J Natl Compr Canc Netw	United States	Cold Spring Harbor, N.Y.	Harborside Press	2003		Monthly,	1540-1413	1540-1405	1540-1405	eng	N	2003.0	Y	Y	IM	http://www.jnccn.org/content/by/year	Y	1540-1413																																										yes
0253357	Journal of neurosurgery	J Neurosurg	United States	Charlottesville, VA	American Association of Neurological Surgeons	1944		Monthly,	1933-0693	0022-3085	0022-3085	eng	N	1965.0	Y	Y	IM	http://thejns.org/loi/jns	Y	1933-0693																																										yes
101463759	Journal of neurosurgery. Pediatrics	J Neurosurg Pediatr	United States	Charlottesville, VA	American Association of Neurological Surgeons	2008		Monthly,	1933-0715	1933-0707	1933-0707	eng	N	2008.0	Y	Y	IM	http://thejns.org/	Y	1933-0715																																										yes
101223545	Journal of neurosurgery. Spine	J Neurosurg Spine	United States	Charlottesville, VA	American Association of Neurological Surgeons	2004		Ten no. a year	1547-5646	1547-5654	1547-5646	eng	N	1999.0	Y	Y	IM	http://thejns.org/loi/spi	Y	1547-5646																																										yes
100935589	Journal of Nippon Medical School = Nippon Ika Daigaku zasshi	J Nippon Med Sch	Japan	Tokyo	Medical Association of Nippon Medical School	2000		Bimonthly	1347-3409	1345-4676	1345-4676	eng	Y	2000.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/jnms	Y	1347-3409																																										yes
0402640	Journal of nutritional science and vitaminology	J Nutr Sci Vitaminol (Tokyo)	Japan	Tokyo	University of Tokyo Press.	1973		Bimonthly	1881-7742	0301-4800	0301-4800	eng	N	1973.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/jnsv	Y	1881-7742																																										yes
101126664	Journal of obstetrics and gynaecology Canada : JOGC = Journal d'obstétrique et gynécologie du Canada : JOGC	J Obstet Gynaecol Can	Netherlands		Elsevier	2001		Monthly		1701-2163	1701-2163	eng	N	2002.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/17012163	Y	1701-2163																																										yes
101234523	Journal of opioid management	J Opioid Manag	United States	Weston, MA	Weston Medical Pub.	2005		Bimonthly		1551-7489	1551-7489	eng	N	2005.0	Y	N	IM		Y	1551-7489																																										yes
9808942	Journal of oral science	J Oral Sci	Japan	Tokyo	Nihon University School of Dentistry	1998		Quarterly	1880-4926	1343-4934	1343-4934	eng	Y	1998.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/josnusd/	Y	1880-4926																																										yes
7501162	JPMA. The Journal of the Pakistan Medical Association	J Pak Med Assoc	Pakistan	Karachi	Pakistan Medical Association	1974		Monthly		0030-9982	0030-9982	eng	N	1975.0	Y	Y	IM	http://jpma.org.pk/	Y	0030-9982																																										yes
8917825	Journal of pediatric oncology nursing : official journal of the Association of Pediatric Oncology Nurses	J Pediatr Oncol Nurs	United States	Thousand Oaks, Calif.	Sage Publications	1989		Bimonthly,	1532-8457	1043-4542	1043-4542	eng	N	1993.0	Y	Y	IM	http://jpo.sagepub.com/archive/	Y	1532-8457																																										yes
8000345	Journal of periodontology	J Periodontol	United States	[Chicago]	American Academy of Periodontology.	1970		Monthly	1943-3670	0022-3492	0022-3492	eng	N	1970.0	Y	Y	IM	https://onlinelibrary.wiley.com/journal/19433670	Y	1943-3670																																										yes
8710838	Journal of personality disorders	J Pers Disord	United States	New York	Guilford Press	1987		Bimonthly,	1943-2763	0885-579X	0885-579X	eng	N	1997.0	Y	Y	IM	https://guilfordjournals.com/loi/pedi	Y	1943-2763																																										yes
101167001	Journal of pharmacological sciences	J Pharmacol Sci	Japan	Kyoto, Japan	Japanese Pharmacological Society	2003		Monthly	1347-8648	1347-8613	1347-8613	eng	Y	2003.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/13478613	Y	1347-8648																																										yes
9114501	Journal of physiology and pharmacology : an official journal of the Polish Physiological Society	J Physiol Pharmacol	Poland	Krakow	Polish Physiological Society	1991		Quarterly	1899-1505	0867-5910	0867-5910	eng	N	1991.0	Y	Y	IM	http://www.jpp.krakow.pl/	Y	1899-1505																																										yes
101530023	Journal of population therapeutics and clinical pharmacology = Journal de la thérapeutique des populations et de la pharmacologie clinique	J Popul Ther Clin Pharmacol	Australia	Brisbane, Australia	Codon Publications	2010		Three issues per year	2561-8741		2561-8741	eng	Y	2010.0	Y	Y	IM	http://www.jptcp.com/	Y	2561-8741																																										yes
9214440	Journal of preventive medicine and hygiene	J Prev Med Hyg	Italy	Ospedaletto (Pisa), Italy	Pacini editore	1989		Quarterly	2421-4248	1121-2233	1121-2233	eng	N	2006.0	Y	Y	IM	https://www.ncbi.nlm.nih.gov/pmc/journals/2879/	Y	2421-4248																																										yes
101490359	Journal of prosthodontic research	J Prosthodont Res	Japan	Tokyo	Japan Prosthodontic Society	2009		Quarterly	2212-4632	1883-1958	1883-1958	eng	Y	2009.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/18831958	Y	2212-4632																																										yes
9804163	Journal of registry management	J Registry Manag	United States	Lenexa, KS	National Cancer Registrars Association	19uu		Quarterly	1945-6131	1945-6123	1945-6131	eng	N	2009.0	Y	N	IM		Y	1945-6131																																										yes
101480094	Journal of research in health sciences	J Res Health Sci	Iran	[Hamadān]	Hamadan University of Medical Sciences, School of Public Health, distributed by Elsevier	2005		Quarterly,	2228-7809	2228-7795	2228-7795	eng	N	2012.0	Y	Y	IM	http://jrhs.umsha.ac.ir/index.php/JRHS/issue/archive	Y	2228-7809																																										yes
7806058	The Journal of rheumatology. Supplement	J Rheumatol Suppl	Canada	[Toronto, Ont.	Journal of Rheumatology Pub. Co.	1974		Irregular		0380-0903	0380-0903	eng	N	1974.0	Y	Y	IM	http://www.jrheum.org/content/by/year	Y	0380-0903																																										yes
9211664	Journal of smooth muscle research = Nihon Heikatsukin Gakkai kikanshi	J Smooth Muscle Res	Japan	Hirosaki-shi	Dō Gakkai	1991		Six no. a year	1884-8796	0916-8737	0916-8737	eng	N	1991.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/jsmr	Y	1884-8796																																										yes
101158402	Journal of special operations medicine : a peer reviewed journal for SOF medical professionals	J Spec Oper Med	United States	St. Petersburg, FL	Breakaway Media	200u		Quarterly		1553-9768	1553-9768	eng	N	2009.0	Y	N	IM		Y	1553-9768																																										yes
101508051	Journal of studies on alcohol and drugs. Supplement	J Stud Alcohol Drugs Suppl	United States	Piscataway, NJ	Alcohol Research Documentation, Inc.	2009		Irregular	1946-5858	1946-584X	1946-5858	eng	Y	2009.0	Y	Y	IM	https://www.jsad.com/	Y	1946-5858																																										yes
101197881	Journal of surgical orthopaedic advances	J Surg Orthop Adv	United States	Towson, MD	Data Trace Pub. Co.	2003		Quarterly		1548-825X	1548-825X	eng	Y	2003.0	Y	N	IM		Y	1548-825X																																										yes
7805798	The Journal of toxicological sciences	J Toxicol Sci	Japan	Sapporo, Japan	Doku Sayō Kenkyūkai	1976		Quarterly	1880-3989	0388-1350	0388-1350	eng	N	1978.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/jts/	Y	1880-3989																																										yes
7909645	Journal of UOEH	J UOEH	Japan	Kitakyūshū, Japan	University of Occupational and Environmental Health	1979		Quarterly		0387-821X	0387-821X	eng	N	1983.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/juoeh	Y	0387-821X																																										yes
9105360	The Journal of veterinary medical science	J Vet Med Sci	Japan	Tokyo	Japanese Society Of Veterinary Science	1991		Monthly	1347-7439	0916-7250	0916-7250	eng	N	1991.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/jvms	Y	1347-7439																																										yes
8915208	Journal of zoo and wildlife medicine : official publication of the American Association of Zoo Veterinarians	J Zoo Wildl Med	United States	Lawrence Ks	American Association Of Zoo Veterinarians	1989		Quarterly		1042-7260	1042-7260	eng	N	1997.0	Y	Y	IM	http://www.bioone.org/loi/zamd	Y	1042-7260																																										yes
7501160	JAMA	JAMA	United States	Chicago	American Medical Association	1960		Weekly	1538-3598	0098-7484	0098-7484	eng	N	1964.0	Y	Y	IM	http://jama.jamanetwork.com/issues.aspx	Y	1538-3598	yes					Journal of the American Medical Association	1538-3598	0098-7484	https://jamanetwork.com/journals/jama	8.0	us	society_publisher	http://jama.jamanetwork.com/journal.aspx	American Medical Association	11538.0	https://v2.sherpa.ac.uk/id/publisher_policy/1131																										yes
101772772	JBI evidence implementation	JBI Evid Implement	United States	Philadelphia, PA	Wolters Kluwer	2020		Quarterly	2691-3321		2691-3321	eng	Y	2020.0	Y	Y	IM	https://ovidsp.ovid.com/ovidweb.cgi?T=JS&NEWS=n&CSC=Y&PAGE=toc&D=yrovft&AN=02205615-000000000-00000	Y	2691-3321																																										yes
101684552	JBRA assisted reproduction	JBRA Assist Reprod	Brazil	Brasília/DF	Brazilian Society of Assisted Reproduction	2014		Quarterly	1518-0557	1517-5693	1517-5693	eng	N	2016.0	Y	Y	IM	http://www.jbra.com.br	Y	1518-0557																																										yes
100938016	Joint bone spine	Joint Bone Spine	France	Paris	Editions Elsevier	2000		Bimonthly	1778-7254	1297-319X	1297-319X	eng	Y	2000.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/1297319X	Y	1778-7254																																										yes
100893704	Japanese journal of infectious diseases	Jpn J Infect Dis	Japan	Tokyo, Japan	National Institute of Infectious Diseases	1999		Bimonthly	1884-2836	1344-6304	1344-6304	eng	Y	1999.0	Y	Y	IM	http://www.nih.go.jp/niid/en/jjid.html	Y	1884-2836																																										yes
100884618	JSLS : Journal of the Society of Laparoendoscopic Surgeons	JSLS	United States	Miami, FL	Society of Laparoscopic & Robotic Surgeons	1997		Quarterly	1938-3797	1086-8089	1086-8089	eng	N	1997.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/1326/	Y	1938-3797																																										yes
101764223	Joint diseases and related surgery	Jt Dis Relat Surg	Turkey	Ankara, Turkey	Turkish Joint Diseases Foundation	2020		Three issues a year	2687-4792	2687-4784	2687-4792	eng	Y	2020.0	Y	Y	IM	http://www.tevak.org/?page=published	Y	2687-4792																																										yes
2985202R	Kaku igaku. The Japanese journal of nuclear medicine	Kaku Igaku	Japan	Tokyo	Japanese Society Of Nuclear Medicine	1964		Bimonthly,	2189-9932	0022-7854	0022-7854	jpn	N	1972.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/kakuigaku	Y	2189-9932																																										yes
0376352	Kardiologia polska	Kardiol Pol	Poland	2021-	Via Medica	1957		Monthly	1897-4279	0022-9032	0022-9032	pol	N	2003.0	Y	Y	IM	http://www.kardiologiapolska.pl/	Y	1897-4279																																										yes
0376351	Kardiologiia	Kardiologiia	Russia (Federation)	Moskva	"OOO ""Obshchestvo spet︠s︡ialistov po serdechnoĭ nedostatochnosti"""	1961		Monthly	2412-5660	0022-9040	0022-9040	rus	N	1965.0	Y	N	IM		Y	2412-5660																																										yes
101215359	Kathmandu University medical journal (KUMJ)	Kathmandu Univ Med J (KUMJ)	Nepal	Kathmandu	Kathmandu University	2003		Quarterly	1812-2078	1812-2027	1812-2027	eng	N	2003.0	Y	Y	IM	http://www.kumj.com.np/index.php?page=pastIssue	Y	1812-2078																																										yes
0376354	The Keio journal of medicine	Keio J Med	Japan	Tokyo	Keio Gijuku Daigaku Igakubu	1952		Quarterly	1880-1293	0022-9717	0022-9717	eng	N	1965.0	Y	Y	IM	http://www.jstage.jst.go.jp/browse/kjm/	Y	1880-1293																																										yes
0412765	Khirurgiia	Khirurgiia (Mosk)	Russia (Federation)	Moskva	Media Sfera	1937		Monthly	2309-5628	0023-1207	0023-1207	rus	N	1965.0	Y	N	IM		Y	2309-5628																																										yes
9432021	Klinicheskaia laboratornaia diagnostika	Klin Lab Diagn	Russia (Federation)	Moskva	Meditsina	1992		Monthly,	2412-1320	0869-2084	0869-2084	rus	Y	1993.0	Y	N	IM		Y	2412-1320																																										yes
101189112	Klinická mikrobiologie a infekc̆ní lékar̆ství	Klin Mikrobiol Infekc Lek	Czech Republic	Praha	TRIOS	1995		Bimonthly		1211-264X	1211-264X	cze	N	2004.0	Y	N	IM		Y	1211-264X																																										yes
9425213	Klinická onkologie : casopis Ceské a Slovenské onkologické spolecnosti	Klin Onkol	Czech Republic	Brno	Ceská lékarská spolecnost	1988		Bimonthly	1802-5307	0862-495X	0862-495X	cze	N	2008.0	Y	Y	IM	http://www.linkos.cz/information-for-professionals/klinicka-onkologie-journal/	Y	1802-5307																																										yes
0413531	The Kobe journal of medical sciences	Kobe J Med Sci	Japan	Kobe	Kobe University School Of Medicine	1951		Bimonthly	1883-0498	0023-2513	0023-2513	eng	N	1965.0	Y	Y	IM	http://www.med.kobe-u.ac.jp/journal/contents.html	Y	1883-0498																																										yes
9435800	The Korean journal of parasitology	Korean J Parasitol	Korea (South)	Seoul, Korea	Korean Society for Parasitology	1993		Quarterly	1738-0006	0023-4001	0023-4001	eng	Y	1993.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/657/	Y	1738-0006																																										yes
100956096	Korean journal of radiology	Korean J Radiol	Korea (South)	Seoul, Korea	Korean Society of Radiology	2000		Monthly,	2005-8330	1229-6929	1229-6929	eng	N	2000.0	Y	Y	IM	http://preview.ncbi.nlm.nih.gov/pmc/journals/659/	Y	2005-8330																																										yes
2985210R	The Kurume medical journal	Kurume Med J	Japan	Kurume-shi, Japan	Kurume Univ., School of Medicine.	1954		Four no. a year	1881-2090	0023-5679	0023-5679	eng	N	1979.0	Y	Y	IM	https://www.jstage.jst.go.jp/browse/kurumemedj/list/-char/en	Y	1881-2090																																										yes
0413533	Kyobu geka. The Japanese journal of thoracic surgery	Kyobu Geka	Japan	Tokyo	Nankodo	1948		Thirteen no. a year		0021-5252	0021-5252	jpn	N	1965.0	Y	N	IM		Y	0021-5252																																										yes
7901326	Læknablađiđ	Laeknabladid	Iceland	Reykjavik	Icelandic Medical Association and the Medical Society of Reykjavik	1915		Twelve no. a year	1670-4959	0023-7213	0023-7213	ice	N	2005.0	Y	Y	IM	http://www.laeknabladid.is/	Y	1670-4959																																										yes
0027707	Läkartidningen	Lakartidningen	Sweden	Stockholm	Sveriges Lakarforbund	1965		Weekly	1652-7518	0023-7205	0023-7205	swe	N	1965.0	Y	Y	IM	http://www.lakartidningen.se/	Y	1652-7518																																										yes
9005665	Lasers in surgery and medicine. Supplement	Lasers Surg Med Suppl	United States	New York, Ny	Wiley-Liss	1989		Annual		1050-9267	1050-9267	eng	N	1989.0	Y	Y	IM	http://onlinelibrary.wiley.com/journal/10.1002/(ISSN)1096-9101	Y	1050-9267																																										yes
101603561	Life sciences, society and policy	Life Sci Soc Policy	England	[London, United Kingdom]	BioMed Central	2013			2195-7819		2195-7819	eng	N	2015.0	Y	Y	IM	https://lsspjournal.biomedcentral.com/	Y	2195-7819																																										yes
101632373	Life sciences in space research	Life Sci Space Res (Amst)	Netherlands	Amsterdam	Elsevier Ltd	2014		Three times a year	2214-5532	2214-5524	2214-5524	eng	N	2015.0	Y	Y	IM	http://www.sciencedirect.com/science/journal/22145524	Y	2214-5532																																										yes
101303164	Lin chuang er bi yan hou tou jing wai ke za zhi = Journal of clinical otorhinolaryngology, head, and neck surgery	Lin Chung Er Bi Yan Hou Tou Jing Wai Ke Za Zhi	China	Wuhan Shi	Lin chuang er bi yan hou tou jing wai ke za zhi bain ji bu	2007		Bimonthly		2096-7993	2096-7993	chi	Y	2007.0	Y	N	IM		Y	2096-7993																																										yes
0155112	Lymphology	Lymphology	United States	Tucson Az	International Society Of Lymphology	1968		Quarterly	2522-7963	0024-7766	0024-7766	eng	N	1968.0	Y	Y	IM	https://journals.uair.arizona.edu/index.php/lymph/index	Y	2522-7963																																										yes
9313833	Magyar onkologia	Magy Onkol	Hungary	Budapest	Professional Publishing Hungary Kft.	1957		Five no. a year,	2060-0399	0025-0244	0025-0244	hun	N	2002.0	Y	Y	IM	http://huon.hu/	Y	2060-0399																																										yes
